"departure","arrival","departure_longitude","departure_latitude","arrival_longitude","arrival_latitude"
"2531E","2513",4.299524,52.0534,4.302386,52.0788
"2513","2531E",4.302386,52.0788,4.299524,52.0534
"2291","2288",4.277017,52.01948,4.337166,52.03277
"8375","2291",5.957225,52.82541,4.277017,52.01948
"2531C","3522",4.298331,52.05583,5.114623,52.0728
"3522","2531C",5.114623,52.0728,4.298331,52.05583
"3522","8375",5.114623,52.0728,5.957225,52.82541
"2531C","2542K",4.298331,52.05583,4.263124,52.03644
"2515","2533B",4.321192,52.0727,4.284102,52.04869
"2524","2545H",4.313358,52.05296,4.282732,52.04369
"2545H","2524",4.282732,52.04369,4.313358,52.05296
"2531B","5143",4.296059,52.05545,5.091089,51.68121
"5143","2531B",5.091089,51.68121,4.296059,52.05545
"2288","2531X",4.337166,52.03277,4.297635,52.05649
"2531E","2596",4.299524,52.0534,4.319509,52.09274
"2596","2531E",4.319509,52.09274,4.299524,52.0534
"2531E","3522",4.299524,52.0534,5.114623,52.0728
"3522","3013",5.114623,52.0728,4.469669,51.92432
"2544J","8375",4.258303,52.04502,5.957225,52.82541
"2511","2611",4.317539,52.07851,4.358423,52.01263
"2531V","2545J",4.301649,52.05486,4.273905,52.05018
"2545J","2531V",4.273905,52.05018,4.301649,52.05486
"2533H","2544C",4.290701,52.0487,4.253386,52.04675
"2544C","2523",4.253386,52.04675,4.319141,52.05678
"2531X","2596",4.297635,52.05649,4.319509,52.09274
"2596","2531X",4.319509,52.09274,4.297635,52.05649
"2611","2491",4.358423,52.01263,4.384688,52.06734
"1118","2533G",4.760595,52.30665,4.289047,52.0481
"3522","2531E",5.114623,52.0728,4.299524,52.0534
"2531C","2544J",4.298331,52.05583,4.258303,52.04502
"2531A","2286",4.299685,52.05728,4.315525,52.02374
"2286","2531A",4.315525,52.02374,4.299685,52.05728
"1312","8375",5.189835,52.37587,5.957225,52.82541
"2531V","2572",4.301649,52.05486,4.29356,52.06443
"2572","2513",4.29356,52.06443,4.302386,52.0788
"2572","2531V",4.29356,52.06443,4.301649,52.05486
"2531V","2564",4.301649,52.05486,4.258003,52.06811
"2531E","2533T",4.299524,52.0534,4.293728,52.04868
"2533T","2531E",4.293728,52.04868,4.299524,52.0534
"2571","2531A",4.286918,52.06937,4.299685,52.05728
"2531A","2533G",4.299685,52.05728,4.289047,52.0481
"3011","2533E",4.487522,51.91868,4.293278,52.05278
"2531S","2516",4.306828,52.05669,4.338401,52.06783
"2516","2531S",4.338401,52.06783,4.306828,52.05669
"2531C","2285",4.298331,52.05583,4.302551,52.03807
"2285","2531C",4.302551,52.03807,4.298331,52.05583
"2531C","3072",4.298331,52.05583,4.489101,51.90211
"3072","2531C",4.489101,51.90211,4.298331,52.05583
"2531C","3013",4.298331,52.05583,4.469669,51.92432
"3013","3072",4.469669,51.92432,4.489101,51.90211
"3013","2531C",4.469669,51.92432,4.298331,52.05583
"2531X","2544J",4.297635,52.05649,4.258303,52.04502
"2531B","2531R",4.296059,52.05545,4.307111,52.05062
"2531R","2531B",4.307111,52.05062,4.296059,52.05545
"2531C","2533T",4.298331,52.05583,4.293728,52.04868
"2533T","2531C",4.293728,52.04868,4.298331,52.05583
"2511","2676",4.317539,52.07851,4.212476,51.95702
"2531X","2533G",4.297635,52.05649,4.289047,52.0481
"2533G","2531X",4.289047,52.0481,4.297635,52.05649
"2531S","1312",4.306828,52.05669,5.189835,52.37587
"1312","2531S",5.189835,52.37587,4.306828,52.05669
"2531B","2533A",4.296059,52.05545,4.278652,52.05363
"2533A","2531B",4.278652,52.05363,4.296059,52.05545
"2531S","2544D",4.306828,52.05669,4.251671,52.04935
"2544D","2531S",4.251671,52.04935,4.306828,52.05669
"2542K","2531C",4.263124,52.03644,4.298331,52.05583
"2531E","2712",4.299524,52.0534,4.502329,52.04909
"2712","2531E",4.502329,52.04909,4.299524,52.0534
"2533T","2574",4.293728,52.04868,4.277853,52.06384
"2531C","2533G",4.298331,52.05583,4.289047,52.0481
"2531A","2531P",4.299685,52.05728,4.30344,52.04921
"2524","2533B",4.313358,52.05296,4.284102,52.04869
"2531C","2541R",4.298331,52.05583,4.280996,52.04303
"2541R","2531C",4.280996,52.04303,4.298331,52.05583
"2574","2531C",4.277853,52.06384,4.298331,52.05583
"2531S","2544E",4.306828,52.05669,4.250288,52.04648
"2544E","2531S",4.250288,52.04648,4.306828,52.05669
"2571","1066",4.286918,52.06937,4.817704,52.34028
"2531V","3522",4.301649,52.05486,5.114623,52.0728
"3522","2531V",5.114623,52.0728,4.301649,52.05486
"2531G","2533E",4.30422,52.0504,4.293278,52.05278
"2533E","2531G",4.293278,52.05278,4.30422,52.0504
"2522","2285",4.327274,52.06038,4.302551,52.03807
"2531A","2544H",4.299685,52.05728,4.260587,52.0458
"2544H","2531A",4.260587,52.0458,4.299685,52.05728
"2288","2597",4.337166,52.03277,4.313337,52.10758
"2531C","2533B",4.298331,52.05583,4.284102,52.04869
"2533B","2531C",4.284102,52.04869,4.298331,52.05583
"2547","2274",4.266762,52.06093,4.350349,52.07387
"2531C","2533H",4.298331,52.05583,4.290701,52.0487
"2533H","2531C",4.290701,52.0487,4.298331,52.05583
"2531C","3087",4.298331,52.05583,4.450622,51.89189
"3087","2531C",4.450622,51.89189,4.298331,52.05583
"2562","2282",4.281926,52.07473,4.334647,52.0519
"2284","5143",4.313038,52.04115,5.091089,51.68121
"2531A","2282",4.299685,52.05728,4.334647,52.0519
"2282","2531A",4.334647,52.0519,4.299685,52.05728
"2597","2274",4.313337,52.10758,4.350349,52.07387
"2531E","2545A",4.299524,52.0534,4.263082,52.05302
"2545A","2531E",4.263082,52.05302,4.299524,52.0534
"2516","2026",4.338401,52.06783,4.658671,52.42066
"2531C","2544H",4.298331,52.05583,4.260587,52.0458
"2544H","2531C",4.260587,52.0458,4.298331,52.05583
"2531E","5143",4.299524,52.0534,5.091089,51.68121
"5143","2531E",5.091089,51.68121,4.299524,52.0534
"2531B","2545A",4.296059,52.05545,4.263082,52.05302
"2545A","2531B",4.263082,52.05302,4.296059,52.05545
"2521","4284",4.318427,52.06328,5.0086,51.80003
"4284","2511",5.0086,51.80003,4.317539,52.07851
"2282","8375",4.334647,52.0519,5.957225,52.82541
"2286","2531X",4.315525,52.02374,4.297635,52.05649
"2286","2542K",4.315525,52.02374,4.263124,52.03644
"2531C","2595",4.298331,52.05583,4.334532,52.08087
"2595","2531C",4.334532,52.08087,4.298331,52.05583
"2531C","2572",4.298331,52.05583,4.29356,52.06443
"2572","2531C",4.29356,52.06443,4.298331,52.05583
"2531C","2542J",4.298331,52.05583,4.258106,52.03853
"2542J","2531C",4.258106,52.03853,4.298331,52.05583
"2521","2566",4.318427,52.06328,4.252308,52.08079
"2566","2274",4.252308,52.08079,4.350349,52.07387
"2531A","2514",4.299685,52.05728,4.308987,52.08523
"2514","2531A",4.308987,52.08523,4.299685,52.05728
"2514","2274",4.308987,52.08523,4.350349,52.07387
"2533C","2285",4.293283,52.04874,4.302551,52.03807
"2517","2531V",4.285609,52.08726,4.301649,52.05486
"2531E","2533B",4.299524,52.0534,4.284102,52.04869
"2533B","2531E",4.284102,52.04869,4.299524,52.0534
"3087","2274",4.450622,51.89189,4.350349,52.07387
"2274","3087",4.350349,52.07387,4.450622,51.89189
"2531B","2544H",4.296059,52.05545,4.260587,52.0458
"2544H","2531B",4.260587,52.0458,4.296059,52.05545
"2533S","2841",4.28645,52.05539,4.652385,51.99825
"2841","2533A",4.652385,51.99825,4.278652,52.05363
"2572","2596",4.29356,52.06443,4.319509,52.09274
"2611","2595",4.358423,52.01263,4.334532,52.08087
"2531V","2533G",4.301649,52.05486,4.289047,52.0481
"2533G","2531V",4.289047,52.0481,4.301649,52.05486
"3072","2274",4.489101,51.90211,4.350349,52.07387
"2542J","2611",4.258106,52.03853,4.358423,52.01263
"2543R","2491",4.266393,52.04289,4.384688,52.06734
"2531V","2282",4.301649,52.05486,4.334647,52.0519
"2282","2531V",4.334647,52.0519,4.301649,52.05486
"2531T","2533G",4.302155,52.05367,4.289047,52.0481
"2533G","2531T",4.289047,52.0481,4.302155,52.05367
"2712","2574",4.502329,52.04909,4.277853,52.06384
"2531S","2572",4.306828,52.05669,4.29356,52.06443
"2572","2531S",4.29356,52.06443,4.306828,52.05669
"2531C","2512",4.298331,52.05583,4.304762,52.07346
"2512","2531C",4.304762,52.07346,4.298331,52.05583
"2531B","2525",4.296059,52.05545,4.303305,52.06238
"2525","2531B",4.303305,52.06238,4.296059,52.05545
"2531E","2517",4.299524,52.0534,4.285609,52.08726
"2517","2531E",4.285609,52.08726,4.299524,52.0534
"2531S","2533L",4.306828,52.05669,4.296128,52.05247
"2533L","2531S",4.296128,52.05247,4.306828,52.05669
"2611","2511",4.358423,52.01263,4.317539,52.07851
"2274","5143",4.350349,52.07387,5.091089,51.68121
"2574","2564",4.277853,52.06384,4.258003,52.06811
"2531S","2524",4.306828,52.05669,4.313358,52.05296
"2524","2531S",4.313358,52.05296,4.306828,52.05669
"2531X","2282",4.297635,52.05649,4.334647,52.0519
"2281","2545G",4.341449,52.05724,4.275293,52.04924
"2545G","2281",4.275293,52.04924,4.341449,52.05724
"2531X","2514",4.297635,52.05649,4.308987,52.08523
"2514","2531X",4.308987,52.08523,4.297635,52.05649
"1066","2533S",4.817704,52.34028,4.28645,52.05539
"2533B","2274",4.284102,52.04869,4.350349,52.07387
"2566","2533J",4.252308,52.08079,4.293881,52.0509
"2531A","2545A",4.299685,52.05728,4.263082,52.05302
"2545A","2531A",4.263082,52.05302,4.299685,52.05728
"2531C","2597",4.298331,52.05583,4.313337,52.10758
"2597","2531C",4.313337,52.10758,4.298331,52.05583
"2491","2281",4.384688,52.06734,4.341449,52.05724
"8375","2491",5.957225,52.82541,4.384688,52.06734
"2513","1066",4.302386,52.0788,4.817704,52.34028
"2542J","2712",4.258106,52.03853,4.502329,52.04909
"2712","2545P",4.502329,52.04909,4.280035,52.0487
"2531C","2533L",4.298331,52.05583,4.296128,52.05247
"2533L","2531C",4.296128,52.05247,4.298331,52.05583
"4284","2523",5.0086,51.80003,4.319141,52.05678
"2514","2513",4.308987,52.08523,4.302386,52.0788
"2531B","2545N",4.296059,52.05545,4.278895,52.04789
"2545N","2531B",4.278895,52.04789,4.296059,52.05545
"2841","2545H",4.652385,51.99825,4.282732,52.04369
"2285","2533E",4.302551,52.03807,4.293278,52.05278
"2533E","2531C",4.293278,52.05278,4.298331,52.05583
"2676","2671",4.212476,51.95702,4.208966,51.99332
"2531A","2533E",4.299685,52.05728,4.293278,52.05278
"2533E","2531A",4.293278,52.05278,4.299685,52.05728
"2531A","2544L",4.299685,52.05728,4.251908,52.03512
"2544L","2531A",4.251908,52.03512,4.299685,52.05728
"2544C","8375",4.253386,52.04675,5.957225,52.82541
"2531X","2572",4.297635,52.05649,4.29356,52.06443
"2572","2531X",4.29356,52.06443,4.297635,52.05649
"3072","2545H",4.489101,51.90211,4.282732,52.04369
"8375","3072",5.957225,52.82541,4.489101,51.90211
"3072","2285",4.489101,51.90211,4.302551,52.03807
"2545G","3072",4.275293,52.04924,4.489101,51.90211
"2533B","2676",4.284102,52.04869,4.212476,51.95702
"2531B","2545P",4.296059,52.05545,4.280035,52.0487
"2531T","2544L",4.302155,52.05367,4.251908,52.03512
"2544L","2531T",4.251908,52.03512,4.302155,52.05367
"2274","2574",4.350349,52.07387,4.277853,52.06384
"2841","2533H",4.652385,51.99825,4.290701,52.0487
"8375","2517",5.957225,52.82541,4.285609,52.08726
"2531S","2544N",4.306828,52.05669,4.244986,52.03423
"2544N","2531S",4.244986,52.03423,4.306828,52.05669
"2531S","2531R",4.306828,52.05669,4.307111,52.05062
"2531R","2531S",4.307111,52.05062,4.306828,52.05669
"2285","3072",4.302551,52.03807,4.489101,51.90211
"2533V","2274",4.289581,52.05027,4.350349,52.07387
"2523","2291",4.319141,52.05678,4.277017,52.01948
"2523","2285",4.319141,52.05678,4.302551,52.03807
"2531C","2596",4.298331,52.05583,4.319509,52.09274
"2596","2531C",4.319509,52.09274,4.298331,52.05583
"2491","2547",4.384688,52.06734,4.266762,52.06093
"8375","2542J",5.957225,52.82541,4.258106,52.03853
"2544J","2281",4.258303,52.04502,4.341449,52.05724
"2531B","2572",4.296059,52.05545,4.29356,52.06443
"2572","2531B",4.29356,52.06443,4.296059,52.05545
"3087","2284",4.450622,51.89189,4.313038,52.04115
"2544E","2676",4.250288,52.04648,4.212476,51.95702
"2274","2597",4.350349,52.07387,4.313337,52.10758
"2574","2544E",4.277853,52.06384,4.250288,52.04648
"2274","2544H",4.350349,52.07387,4.260587,52.0458
"2524","2533H",4.313358,52.05296,4.290701,52.0487
"2542K","2841",4.263124,52.03644,4.652385,51.99825
"2524","2533S",4.313358,52.05296,4.28645,52.05539
"2531V","2544D",4.301649,52.05486,4.251671,52.04935
"2544D","2531V",4.251671,52.04935,4.301649,52.05486
"2544D","2531H",4.251671,52.04935,4.304412,52.0506
"2545J","1066",4.273905,52.05018,4.817704,52.34028
"2531V","2545A",4.301649,52.05486,4.263082,52.05302
"2545A","2531V",4.263082,52.05302,4.301649,52.05486
"2511","2274",4.317539,52.07851,4.350349,52.07387
"2533T","2531P",4.293728,52.04868,4.30344,52.04921
"2841","2523",4.652385,51.99825,4.319141,52.05678
"3072","2284",4.489101,51.90211,4.313038,52.04115
"2533S","3072",4.28645,52.05539,4.489101,51.90211
"3072","2545C",4.489101,51.90211,4.265949,52.05641
"2283","2546S",4.322106,52.04643,4.271055,52.05787
"2517","5143",4.285609,52.08726,5.091089,51.68121
"2531B","2533E",4.296059,52.05545,4.293278,52.05278
"2533E","2531B",4.293278,52.05278,4.296059,52.05545
"2531C","3011",4.298331,52.05583,4.487522,51.91868
"3011","2531C",4.487522,51.91868,4.298331,52.05583
"2523","1118",4.319141,52.05678,4.760595,52.30665
"2712","2513",4.502329,52.04909,4.302386,52.0788
"2533J","2531E",4.293881,52.0509,4.299524,52.0534
"2611","2544J",4.358423,52.01263,4.258303,52.04502
"2545H","8375",4.282732,52.04369,5.957225,52.82541
"2531S","2573",4.306828,52.05669,4.284134,52.06537
"2573","2531S",4.284134,52.06537,4.306828,52.05669
"2573","2284",4.284134,52.06537,4.313038,52.04115
"3522","2542K",5.114623,52.0728,4.263124,52.03644
"4284","2491",5.0086,51.80003,4.384688,52.06734
"2517","2611",4.285609,52.08726,4.358423,52.01263
"2531T","3316",4.302155,52.05367,4.636991,51.77033
"3072","2541R",4.489101,51.90211,4.280996,52.04303
"2574","2284",4.277853,52.06384,4.313038,52.04115
"3011","2597",4.487522,51.91868,4.313337,52.10758
"2285","2515",4.302551,52.03807,4.321192,52.0727
"2522","8375",4.327274,52.06038,5.957225,52.82541
"2531E","2564",4.299524,52.0534,4.258003,52.06811
"2597","2512",4.313337,52.10758,4.304762,52.07346
"2597","8375",4.313337,52.10758,5.957225,52.82541
"2574","2545A",4.277853,52.06384,4.263082,52.05302
"3013","2542K",4.469669,51.92432,4.263124,52.03644
"2531A","2544G",4.299685,52.05728,4.259543,52.04253
"2544G","2531A",4.259543,52.04253,4.299685,52.05728
"2533G","2531A",4.289047,52.0481,4.299685,52.05728
"2712","2288",4.502329,52.04909,4.337166,52.03277
"3316","2555",4.636991,51.77033,4.225491,52.061
"2533J","2712",4.293881,52.0509,4.502329,52.04909
"2284","2574",4.313038,52.04115,4.277853,52.06384
"2571","2533A",4.286918,52.06937,4.278652,52.05363
"2531B","2573",4.296059,52.05545,4.284134,52.06537
"2573","2531B",4.284134,52.06537,4.296059,52.05545
"2544H","2281",4.260587,52.0458,4.341449,52.05724
"3072","2545J",4.489101,51.90211,4.273905,52.05018
"2564","2531E",4.258003,52.06811,4.299524,52.0534
"3313","2533V",4.787754,51.81026,4.289581,52.05027
"3072","2574",4.489101,51.90211,4.277853,52.06384
"2533S","2274",4.28645,52.05539,4.350349,52.07387
"3454","2533J",5.030995,52.07694,4.293881,52.0509
"2533J","3454",4.293881,52.0509,5.030995,52.07694
"3454","2495",5.030995,52.07694,4.359042,52.05549
"3087","2566",4.450622,51.89189,4.252308,52.08079
"1066","2547",4.817704,52.34028,4.266762,52.06093
"2531V","2516",4.301649,52.05486,4.338401,52.06783
"2516","2531V",4.338401,52.06783,4.301649,52.05486
"1066","8375",4.817704,52.34028,5.957225,52.82541
"2525","2281",4.303305,52.06238,4.341449,52.05724
"5143","2523",5.091089,51.68121,4.319141,52.05678
"5143","2284",5.091089,51.68121,4.313038,52.04115
"2566","2285",4.252308,52.08079,4.302551,52.03807
"2282","2285",4.334647,52.0519,4.302551,52.03807
"2285","2282",4.302551,52.03807,4.334647,52.0519
"2531V","2533E",4.301649,52.05486,4.293278,52.05278
"2533E","2531V",4.293278,52.05278,4.301649,52.05486
"2841","2281",4.652385,51.99825,4.341449,52.05724
"2542K","1066",4.263124,52.03644,4.817704,52.34028
"2531E","2544L",4.299524,52.0534,4.251908,52.03512
"2544L","2531E",4.251908,52.03512,4.299524,52.0534
"1312","2562",5.189835,52.37587,4.281926,52.07473
"2516","8375",4.338401,52.06783,5.957225,52.82541
"2531X","2545N",4.297635,52.05649,4.278895,52.04789
"2545N","2531X",4.278895,52.04789,4.297635,52.05649
"8375","2511",5.957225,52.82541,4.317539,52.07851
"2545G","3013",4.275293,52.04924,4.469669,51.92432
"2533C","2597",4.293283,52.04874,4.313337,52.10758
"5143","2281",5.091089,51.68121,4.341449,52.05724
"2531E","2544C",4.299524,52.0534,4.253386,52.04675
"2544C","2531E",4.253386,52.04675,4.299524,52.0534
"2533C","1118",4.293283,52.04874,4.760595,52.30665
"3313","2511",4.787754,51.81026,4.317539,52.07851
"2523","2521",4.319141,52.05678,4.318427,52.06328
"2533H","2288",4.290701,52.0487,4.337166,52.03277
"2513","2523",4.302386,52.0788,4.319141,52.05678
"3011","2274",4.487522,51.91868,4.350349,52.07387
"2523","2541R",4.319141,52.05678,4.280996,52.04303
"2544J","2531C",4.258303,52.04502,4.298331,52.05583
"8375","2544E",5.957225,52.82541,4.250288,52.04648
"2544E","2533B",4.250288,52.04648,4.284102,52.04869
"8375","2562",5.957225,52.82541,4.281926,52.07473
"2596","2574",4.319509,52.09274,4.277853,52.06384
"2547","3522",4.266762,52.06093,5.114623,52.0728
"8375","2544G",5.957225,52.82541,4.259543,52.04253
"2544G","2281",4.259543,52.04253,4.341449,52.05724
"2611","2533V",4.358423,52.01263,4.289581,52.05027
"2521","2574",4.318427,52.06328,4.277853,52.06384
"3072","2562",4.489101,51.90211,4.281926,52.07473
"2545J","3072",4.273905,52.05018,4.489101,51.90211
"2841","8375",4.652385,51.99825,5.957225,52.82541
"2513","8375",4.302386,52.0788,5.957225,52.82541
"1066","2523",4.817704,52.34028,4.319141,52.05678
"2521","2281",4.318427,52.06328,4.341449,52.05724
"2282","2288",4.334647,52.0519,4.337166,52.03277
"2531S","2533E",4.306828,52.05669,4.293278,52.05278
"3087","2285",4.450622,51.89189,4.302551,52.03807
"2533T","8375",4.293728,52.04868,5.957225,52.82541
"2491","8375",4.384688,52.06734,5.957225,52.82541
"2595","2523",4.334532,52.08087,4.319141,52.05678
"2533C","2515",4.293283,52.04874,4.321192,52.0727
"2284","2611",4.313038,52.04115,4.358423,52.01263
"2511","8375",4.317539,52.07851,5.957225,52.82541
"2523","2513",4.319141,52.05678,4.302386,52.0788
"2516","2316",4.338401,52.06783,4.496156,52.16847
"3013","2511",4.469669,51.92432,4.317539,52.07851
"2566","2281",4.252308,52.08079,4.341449,52.05724
"2566","2288",4.252308,52.08079,4.337166,52.03277
"2533V","2574",4.289581,52.05027,4.277853,52.06384
"2572","2512",4.29356,52.06443,4.304762,52.07346
"2544C","2533L",4.253386,52.04675,4.296128,52.05247
"2531X","2545P",4.297635,52.05649,4.280035,52.0487
"2545P","2531X",4.280035,52.0487,4.297635,52.05649
"2531P","2531E",4.30344,52.04921,4.299524,52.0534
"2533L","2611",4.296128,52.05247,4.358423,52.01263
"2531S","2533G",4.306828,52.05669,4.289047,52.0481
"2533G","2531S",4.289047,52.0481,4.306828,52.05669
"2531C","1066",4.298331,52.05583,4.817704,52.34028
"1066","2531C",4.817704,52.34028,4.298331,52.05583
"2531B","2544N",4.296059,52.05545,4.244986,52.03423
"2544N","2531B",4.244986,52.03423,4.296059,52.05545
"2571","2595",4.286918,52.06937,4.334532,52.08087
"2531C","2573",4.298331,52.05583,4.284134,52.06537
"2573","2531C",4.284134,52.06537,4.298331,52.05583
"2544J","2274",4.258303,52.04502,4.350349,52.07387
"2274","2544J",4.350349,52.07387,4.258303,52.04502
"2571","3087",4.286918,52.06937,4.450622,51.89189
"1312","2513",5.189835,52.37587,4.302386,52.0788
"2545G","1312",4.275293,52.04924,5.189835,52.37587
"2542K","2281",4.263124,52.03644,4.341449,52.05724
"2532C","2521",4.303933,52.05276,4.318427,52.06328
"2531S","2286",4.306828,52.05669,4.315525,52.02374
"2286","2531S",4.315525,52.02374,4.306828,52.05669
"2316","2533L",4.496156,52.16847,4.296128,52.05247
"3522","2511",5.114623,52.0728,4.317539,52.07851
"2531E","2572",4.299524,52.0534,4.29356,52.06443
"2572","2531E",4.29356,52.06443,4.299524,52.0534
"5143","3011",5.091089,51.68121,4.487522,51.91868
"3011","5143",4.487522,51.91868,5.091089,51.68121
"5143","2574",5.091089,51.68121,4.277853,52.06384
"2545G","3313",4.275293,52.04924,4.787754,51.81026
"3313","2545N",4.787754,51.81026,4.278895,52.04789
"2597","1312",4.313337,52.10758,5.189835,52.37587
"2596","2288",4.319509,52.09274,4.337166,52.03277
"2547","2611",4.266762,52.06093,4.358423,52.01263
"2523","2611",4.319141,52.05678,4.358423,52.01263
"2712","2533H",4.502329,52.04909,4.290701,52.0487
"2533H","2712",4.290701,52.0487,4.502329,52.04909
"2712","2533J",4.502329,52.04909,4.293881,52.0509
"1066","2284",4.817704,52.34028,4.313038,52.04115
"3013","2288",4.469669,51.92432,4.337166,52.03277
"2495","2676",4.359042,52.05549,4.212476,51.95702
"2495","2546S",4.359042,52.05549,4.271055,52.05787
"2531B","2544C",4.296059,52.05545,4.253386,52.04675
"2544C","2531B",4.253386,52.04675,4.296059,52.05545
"8375","2595",5.957225,52.82541,4.334532,52.08087
"2523","2544C",4.319141,52.05678,4.253386,52.04675
"2281","2566",4.341449,52.05724,4.252308,52.08079
"2516","2274",4.338401,52.06783,4.350349,52.07387
"2531C","2564",4.298331,52.05583,4.258003,52.06811
"2564","2531C",4.258003,52.06811,4.298331,52.05583
"2523","4284",4.319141,52.05678,5.0086,51.80003
"2491","3013",4.384688,52.06734,4.469669,51.92432
"2533J","1312",4.293881,52.0509,5.189835,52.37587
"2531X","2544D",4.297635,52.05649,4.251671,52.04935
"2544D","2531X",4.251671,52.04935,4.297635,52.05649
"2531C","2525",4.298331,52.05583,4.303305,52.06238
"2525","2531C",4.303305,52.06238,4.298331,52.05583
"3011","2541R",4.487522,51.91868,4.280996,52.04303
"2274","2544E",4.350349,52.07387,4.250288,52.04648
"3072","2533S",4.489101,51.90211,4.28645,52.05539
"3522","2541R",5.114623,52.0728,4.280996,52.04303
"2531X","2286",4.297635,52.05649,4.315525,52.02374
"2286","2274",4.315525,52.02374,4.350349,52.07387
"2512","2274",4.304762,52.07346,4.350349,52.07387
"2564","2533V",4.258003,52.06811,4.289581,52.05027
"2531V","2544G",4.301649,52.05486,4.259543,52.04253
"2544G","2531V",4.259543,52.04253,4.301649,52.05486
"2521","1312",4.318427,52.06328,5.189835,52.37587
"8375","8375",5.957225,52.82541,5.957225,52.82541
"3522","2574",5.114623,52.0728,4.277853,52.06384
"2531C","2841",4.298331,52.05583,4.652385,51.99825
"2841","2531C",4.652385,51.99825,4.298331,52.05583
"2521","2841",4.318427,52.06328,4.652385,51.99825
"2531E","2573",4.299524,52.0534,4.284134,52.06537
"2573","2531E",4.284134,52.06537,4.299524,52.0534
"2514","2611",4.308987,52.08523,4.358423,52.01263
"5143","2545H",5.091089,51.68121,4.282732,52.04369
"2515","2523",4.321192,52.0727,4.319141,52.05678
"2574","2574",4.277853,52.06384,4.277853,52.06384
"2531C","2516",4.298331,52.05583,4.338401,52.06783
"2516","2531C",4.338401,52.06783,4.298331,52.05583
"4284","2545H",5.0086,51.80003,4.282732,52.04369
"1066","3087",4.817704,52.34028,4.450622,51.89189
"2671","2495",4.208966,51.99332,4.359042,52.05549
"2544E","8375",4.250288,52.04648,5.957225,52.82541
"2572","2281",4.29356,52.06443,4.341449,52.05724
"2531C","2544C",4.298331,52.05583,4.253386,52.04675
"2544C","2531C",4.253386,52.04675,4.298331,52.05583
"2555","2026",4.225491,52.061,4.658671,52.42066
"3072","3013",4.489101,51.90211,4.469669,51.92432
"2611","3013",4.358423,52.01263,4.469669,51.92432
"2274","3013",4.350349,52.07387,4.469669,51.92432
"2531A","2544D",4.299685,52.05728,4.251671,52.04935
"2544D","2531A",4.251671,52.04935,4.299685,52.05728
"2521","2712",4.318427,52.06328,4.502329,52.04909
"2531B","2544D",4.296059,52.05545,4.251671,52.04935
"2544D","2285",4.251671,52.04935,4.302551,52.03807
"2544D","2566",4.251671,52.04935,4.252308,52.08079
"2566","2544D",4.252308,52.08079,4.251671,52.04935
"2544D","2542K",4.251671,52.04935,4.263124,52.03644
"2544D","2531B",4.251671,52.04935,4.296059,52.05545
"4284","2285",5.0086,51.80003,4.302551,52.03807
"2562","3013",4.281926,52.07473,4.469669,51.92432
"2524","2524",4.313358,52.05296,4.313358,52.05296
"2531C","2545C",4.298331,52.05583,4.265949,52.05641
"2545C","2531C",4.265949,52.05641,4.298331,52.05583
"2676","2284",4.212476,51.95702,4.313038,52.04115
"2281","2574",4.341449,52.05724,4.277853,52.06384
"2524","2547",4.313358,52.05296,4.266762,52.06093
"2531T","2544G",4.302155,52.05367,4.259543,52.04253
"2544G","2531T",4.259543,52.04253,4.302155,52.05367
"2562","2611",4.281926,52.07473,4.358423,52.01263
"2533T","2547",4.293728,52.04868,4.266762,52.06093
"2533T","2281",4.293728,52.04868,4.341449,52.05724
"2712","8375",4.502329,52.04909,5.957225,52.82541
"2516","2333",4.338401,52.06783,4.468049,52.16816
"2533L","2333",4.296128,52.05247,4.468049,52.16816
"3013","2516",4.469669,51.92432,4.338401,52.06783
"1312","2285",5.189835,52.37587,4.302551,52.03807
"3087","2574",4.450622,51.89189,4.277853,52.06384
"2285","2284",4.302551,52.03807,4.313038,52.04115
"2285","2274",4.302551,52.03807,4.350349,52.07387
"2547","5143",4.266762,52.06093,5.091089,51.68121
"2533S","2495",4.28645,52.05539,4.359042,52.05549
"2531B","2544L",4.296059,52.05545,4.251908,52.03512
"2544L","2531B",4.251908,52.03512,4.296059,52.05545
"3522","2281",5.114623,52.0728,4.341449,52.05724
"2547","3072",4.266762,52.06093,4.489101,51.90211
"2712","2285",4.502329,52.04909,4.302551,52.03807
"3087","2597",4.450622,51.89189,4.313337,52.10758
"3013","2545H",4.469669,51.92432,4.282732,52.04369
"2545H","3013",4.282732,52.04369,4.469669,51.92432
"2611","2522",4.358423,52.01263,4.327274,52.06038
"2026","2516",4.658671,52.42066,4.338401,52.06783
"3087","2533S",4.450622,51.89189,4.28645,52.05539
"2531V","2545P",4.301649,52.05486,4.280035,52.0487
"2545P","2531V",4.280035,52.0487,4.301649,52.05486
"2281","2547",4.341449,52.05724,4.266762,52.06093
"2531V","2286",4.301649,52.05486,4.315525,52.02374
"2286","2531V",4.315525,52.02374,4.301649,52.05486
"2533B","2595",4.284102,52.04869,4.334532,52.08087
"2545P","2531B",4.280035,52.0487,4.296059,52.05545
"3072","2611",4.489101,51.90211,4.358423,52.01263
"2547","2281",4.266762,52.06093,4.341449,52.05724
"2316","2546S",4.496156,52.16847,4.271055,52.05787
"2531T","2613",4.302155,52.05367,4.346741,52.01167
