"departure","arrival","departure_longitude","departure_latitude","arrival_longitude","arrival_latitude"
"2533S","2627","4.286450","4.371840","51.98532","52.05539"
"2533C","2545G","4.275293","4.293283","52.04874","52.04924"
"2533J","2722","4.293881","4.513164","52.05090","52.05349"
"2516","2548","4.290399","4.338401","52.02944","52.06783"
"2533S","2722","4.286450","4.513164","52.05349","52.05539"
"2517","2593","4.285609","4.342739","52.08531","52.08726"
"2546B","4.273997","52.05912","53.21628","6.569368","9711"
"1034","2541X","4.274327","4.916871","52.05410","52.40825"
"1034","2545G","4.275293","4.916871","52.04924","52.40825"
"2533G","2541X","4.274327","4.289047","52.04810","52.05410"
"2541R","2548","4.280996","4.290399","52.02944","52.04303"
"2544H","2546E","4.260587","4.271158","52.04580","52.05806"
"2545J","2596","4.273905","4.319509","52.05018","52.09274"
"2512","2571","4.286918","4.304762","52.06937","52.07346"
"2542C","2546T","4.269424","4.276004","52.03756","52.05926"
"2533A","2548","4.278652","4.290399","52.02944","52.05363"
"2275","2564","4.258003","4.352716","52.06283","52.06811"
"2544G","2641","4.259543","4.434602","52.01597","52.04253"
"2544J","2545N","4.258303","4.278895","52.04502","52.04789"
"2511","2681","4.185465","4.317539","52.03159","52.07851"
"2275","2547","4.266762","4.352716","52.06093","52.06283"
"2544L","2546S","4.251908","4.271055","52.03512","52.05787"
"2548","2553","4.221591","4.290399","52.02944","52.04493"
"2545V","2554","4.219691","4.268400","52.05004","52.06499"
"2541R","2544H","4.260587","4.280996","52.04303","52.04580"
"2542K","2593","4.263124","4.342739","52.03644","52.08531"
"2542E","2563","4.267380","4.270556","52.03587","52.07270"
"2526","2545H","4.282732","4.307563","52.04369","52.06804"
"1118","2572","4.293560","4.760595","52.06443","52.30665"
"2544N","2641","4.244986","4.434602","52.01597","52.03423"
"2544E","2562","4.250288","4.281926","52.04648","52.07473"
"2552","2722","4.247789","4.513164","52.05349","52.05459"
"2533J","2544J","4.258303","4.293881","52.04502","52.05090"
"2545J","2722","4.273905","4.513164","52.05018","52.05349"
"2544M","2546E","4.251294","4.271158","52.03961","52.05806"
"2253","2681","4.185465","4.451775","52.03159","52.13857"
"1435","2511","4.317539","4.702336","52.07851","52.25945"
"2544L","3521","4.251908","5.109406","52.03512","52.08331"
"2284","2545H","4.282732","4.313038","52.04115","52.04369"
"2533H","2545V","4.268400","4.290701","52.04870","52.05004"
"2555","2555","4.225491","4.225491","52.06100","52.06100"
"2596","4.319509","52.09274","53.21628","6.569368","9711"
"2543A","2593","4.264118","4.342739","52.04346","52.08531"
"2544J","2555","4.225491","4.258303","52.04502","52.06100"
"2545N","2573","4.278895","4.284134","52.04789","52.06537"
"2516","2533L","4.296128","4.338401","52.05247","52.06783"
"2533C","2533V","4.289581","4.293283","52.04874","52.05027"
"2543A","3072","4.264118","4.489101","51.90211","52.04346"
"2533J","2542J","4.258106","4.293881","52.03853","52.05090"
"2544G","2584","4.259543","4.279296","52.04253","52.10258"
"2554","3012","4.219691","4.476193","51.91861","52.06499"
"2518","2542N","4.259759","4.294222","52.03313","52.08114"
"2512","4.304762","52.07346","53.21628","6.569368","9711"
"2284","2594","4.313038","4.341788","52.04115","52.09343"
"2533J","2594","4.293881","4.341788","52.05090","52.09343"
"2288","2555","4.225491","4.337166","52.03277","52.06100"
"2572","2628","4.293560","4.375679","52.00169","52.06443"
"2533L","2542N","4.259759","4.296128","52.03313","52.05247"
"2545H","2584","4.279296","4.282732","52.04369","52.10258"
"2516","2544G","4.259543","4.338401","52.04253","52.06783"
"2543V","2563","4.259972","4.270556","52.03965","52.07270"
"2542J","2563","4.258106","4.270556","52.03853","52.07270"
"2533V","2544J","4.258303","4.289581","52.04502","52.05027"
"2562","3012","4.281926","4.476193","51.91861","52.07473"
"2512","2543A","4.264118","4.304762","52.04346","52.07346"
"2544E","2554","4.219691","4.250288","52.04648","52.06499"
"2544G","4.259543","52.04253","53.21628","6.569368","9711"
"2245","2571","4.286918","4.399369","52.06937","52.12127"
"1118","2548","4.290399","4.760595","52.02944","52.30665"
"2544J","2596","4.258303","4.319509","52.04502","52.09274"
"2554","2596","4.219691","4.319509","52.06499","52.09274"
"2543S","2546T","4.265859","4.276004","52.04036","52.05926"
"2492","2544J","4.258303","4.409169","52.04502","52.06619"
"1171","2516","4.338401","4.775848","52.06783","52.33033"
"2526","2547","4.266762","4.307563","52.06093","52.06804"
"2525","2541X","4.274327","4.303305","52.05410","52.06238"
"1171","2566","4.252308","4.775848","52.08079","52.33033"
"2518","2554","4.219691","4.294222","52.06499","52.08114"
"1816","2625","4.339376","4.720214","51.99161","52.63351"
"2533L","2544H","4.260587","4.296128","52.04580","52.05247"
"2543V","3012","4.259972","4.476193","51.91861","52.03965"
"2545S","2573","4.272197","4.284134","52.04742","52.06537"
"2544J","3072","4.258303","4.489101","51.90211","52.04502"
"2333","2562","4.281926","4.468049","52.07473","52.16816"
"2544G","2678","4.255695","4.259543","51.97477","52.04253"
"2546A","2678","4.255695","4.275727","51.97477","52.05775"
"2547","2572","4.266762","4.293560","52.06093","52.06443"
"2533J","2909","4.293881","4.545104","51.91413","52.05090"
"2333","2552","4.247789","4.468049","52.05459","52.16816"
"2562","2616","4.281926","4.378230","52.01987","52.07473"
"2543A","2564","4.258003","4.264118","52.04346","52.06811"
"2742","3171","4.399210","4.625176","51.85498","52.04480"
"2518","2521","4.294222","4.318427","52.06328","52.08114"
"2288","2511","4.317539","4.337166","52.03277","52.07851"
"2533J","2544L","4.251908","4.293881","52.03512","52.05090"
"2542C","2546E","4.269424","4.271158","52.03756","52.05806"
"2275","2562","4.281926","4.352716","52.06283","52.07473"
"2511","2512","4.304762","4.317539","52.07346","52.07851"
"2533A","4.278652","52.05363","53.21628","6.569368","9711"
"2545H","2593","4.282732","4.342739","52.04369","52.08531"
"2533J","2595","4.293881","4.334532","52.05090","52.08087"
"2545B","2546X","4.274960","4.277613","52.04384","52.06074"
"2544L","2546E","4.251908","4.271158","52.03512","52.05806"
"2515","2552","4.247789","4.321192","52.05459","52.07270"
"2565","2711","4.258572","4.492151","52.06161","52.07543"
"2533H","2548","4.290399","4.290701","52.02944","52.04870"
"2548","2566","4.252308","4.290399","52.02944","52.08079"
"2533B","2533J","4.284102","4.293881","52.04869","52.05090"
"2533V","2595","4.289581","4.334532","52.05027","52.08087"
"2511","2545V","4.268400","4.317539","52.05004","52.07851"
"2547","2571","4.266762","4.286918","52.06093","52.06937"
"2543S","2572","4.265859","4.293560","52.04036","52.06443"
"2541X","2545V","4.268400","4.274327","52.05004","52.05410"
"2514","2717","4.308987","4.474270","52.07464","52.08523"
"2544J","2545H","4.258303","4.282732","52.04369","52.04502"
"2245","2518","4.294222","4.399369","52.08114","52.12127"
"2546B","3072","4.273997","4.489101","51.90211","52.05912"
"2521","2544J","4.258303","4.318427","52.04502","52.06328"
"2511","2513","4.302386","4.317539","52.07851","52.07880"
"2545G","2585","4.275293","4.296964","52.04924","52.09487"
"2516","2554","4.219691","4.338401","52.06499","52.06783"
"2552","2909","4.247789","4.545104","51.91413","52.05459"
"2552","2597","4.247789","4.313337","52.05459","52.10758"
"2543B","2565","4.258572","4.261462","52.04082","52.07543"
"2333","2554","4.219691","4.468049","52.06499","52.16816"
"2566","4.252308","52.08079","53.21628","6.569368","9711"
"2542C","2545H","4.269424","4.282732","52.03756","52.04369"
"2533B","2552","4.247789","4.284102","52.04869","52.05459"
"2624","3012","4.355772","4.476193","51.91861","51.99516"
"2521","2563","4.270556","4.318427","52.06328","52.07270"
"2512","2596","4.304762","4.319509","52.07346","52.09274"
"2518","2543A","4.264118","4.294222","52.04346","52.08114"
"2333","2544N","4.244986","4.468049","52.03423","52.16816"
"2563","2573","4.270556","4.284134","52.06537","52.07270"
"2562","2563","4.270556","4.281926","52.07270","52.07473"
"2544H","2555","4.225491","4.260587","52.04580","52.06100"
"2544J","2722","4.258303","4.513164","52.04502","52.05349"
"2492","2711","4.409169","4.492151","52.06161","52.06619"
"2288","2711","4.337166","4.492151","52.03277","52.06161"
"2545H","3511","4.282732","5.115988","52.04369","52.08832"
"2547","2681","4.185465","4.266762","52.03159","52.06093"
"2547","2625","4.266762","4.339376","51.99161","52.06093"
"2533J","2548","4.290399","4.293881","52.02944","52.05090"
"2245","2566","4.252308","4.399369","52.08079","52.12127"
"2533A","2562","4.278652","4.281926","52.05363","52.07473"
"2514","2533J","4.293881","4.308987","52.05090","52.08523"
"2547","2678","4.255695","4.266762","51.97477","52.06093"
"2516","2516","4.338401","4.338401","52.06783","52.06783"
"2253","2547","4.266762","4.451775","52.06093","52.13857"
"2533C","2595","4.293283","4.334532","52.04874","52.08087"
"2545B","2546C","4.273469","4.274960","52.04384","52.05666"
"2563","2722","4.270556","4.513164","52.05349","52.07270"
"2542C","2546R","4.268876","4.269424","52.03756","52.05706"
"2542C","2544G","4.259543","4.269424","52.03756","52.04253"
"2552","3521","4.247789","5.109406","52.05459","52.08331"
"2572","3521","4.293560","5.109406","52.06443","52.08331"
"2681","2711","4.185465","4.492151","52.03159","52.06161"
"1171","2518","4.294222","4.775848","52.08114","52.33033"
"2566","3012","4.252308","4.476193","51.91861","52.08079"
"2492","2546S","4.271055","4.409169","52.05787","52.06619"
"2514","2526","4.307563","4.308987","52.06804","52.08523"
"2542K","2552","4.247789","4.263124","52.03644","52.05459"
"2542J","3012","4.258106","4.476193","51.91861","52.03853"
"2541X","2545C","4.265949","4.274327","52.05410","52.05641"
"2571","2711","4.286918","4.492151","52.06161","52.06937"
"2544J","2593","4.258303","4.342739","52.04502","52.08531"
"2544N","2555","4.225491","4.244986","52.03423","52.06100"
"2275","2571","4.286918","4.352716","52.06283","52.06937"
"2542N","2584","4.259759","4.279296","52.03313","52.10258"
"2533L","2573","4.284134","4.296128","52.05247","52.06537"
"2544N","2563","4.244986","4.270556","52.03423","52.07270"
"2545H","2545N","4.278895","4.282732","52.04369","52.04789"
"2545H","2545J","4.273905","4.282732","52.04369","52.05018"
"2533V","2565","4.258572","4.289581","52.05027","52.07543"
"2545V","2681","4.185465","4.268400","52.03159","52.05004"
"2545N","2711","4.278895","4.492151","52.04789","52.06161"
"2542J","2542T","4.258106","4.272844","52.03853","52.03875"
"2533J","2563","4.270556","4.293881","52.05090","52.07270"
"2596","2627","4.319509","4.371840","51.98532","52.09274"
"2526","2571","4.286918","4.307563","52.06804","52.06937"
"2566","2571","4.252308","4.286918","52.06937","52.08079"
"2547","2717","4.266762","4.474270","52.06093","52.07464"
"2542J","2543B","4.258106","4.261462","52.03853","52.04082"
"2545A","2585","4.263082","4.296964","52.05302","52.09487"
"2291","2547","4.266762","4.277017","52.01948","52.06093"
"2291","2545H","4.277017","4.282732","52.01948","52.04369"
"2545G","3171","4.275293","4.399210","51.85498","52.04924"
"2333","2909","4.468049","4.545104","51.91413","52.16816"
"2518","2533B","4.284102","4.294222","52.04869","52.08114"
"2533J","3012","4.293881","4.476193","51.91861","52.05090"
"2285","2545J","4.273905","4.302551","52.03807","52.05018"
"2545C","2722","4.265949","4.513164","52.05349","52.05641"
"2545H","3521","4.282732","5.109406","52.04369","52.08331"
"2545G","3521","4.275293","5.109406","52.04924","52.08331"
"2542T","2545C","4.265949","4.272844","52.03875","52.05641"
"1118","2555","4.225491","4.760595","52.06100","52.30665"
"1171","2554","4.219691","4.775848","52.06499","52.33033"
"2541R","2718","4.280996","4.497608","52.03901","52.04303"
"2288","2572","4.293560","4.337166","52.03277","52.06443"
"2284","2547","4.266762","4.313038","52.04115","52.06093"
"2288","2546S","4.271055","4.337166","52.03277","52.05787"
"1012","2492","4.409169","4.896023","52.06619","52.37454"
"2533V","2544N","4.244986","4.289581","52.03423","52.05027"
"2555","4.225491","52.06100","53.21628","6.569368","9711"
"2533C","2564","4.258003","4.293283","52.04874","52.06811"
"2555","2596","4.225491","4.319509","52.06100","52.09274"
"2511","3012","4.317539","4.476193","51.91861","52.07851"
"2526","2541R","4.280996","4.307563","52.04303","52.06804"
"1034","2541H","4.277934","4.916871","52.04246","52.40825"
"2533G","2564","4.258003","4.289047","52.04810","52.06811"
"2545V","2566","4.252308","4.268400","52.05004","52.08079"
"2533G","2546V","4.275566","4.289047","52.04810","52.05969"
"2542E","2722","4.267380","4.513164","52.03587","52.05349"
"2533L","2544E","4.250288","4.296128","52.04648","52.05247"
"2533S","2543A","4.264118","4.286450","52.04346","52.05539"
"2517","2533J","4.285609","4.293881","52.05090","52.08726"
"2552","2596","4.247789","4.319509","52.05459","52.09274"
"2514","2544J","4.258303","4.308987","52.04502","52.08523"
"2571","2572","4.286918","4.293560","52.06443","52.06937"
"2593","2909","4.342739","4.545104","51.91413","52.08531"
"2533L","2542E","4.267380","4.296128","52.03587","52.05247"
"2544E","2555","4.225491","4.250288","52.04648","52.06100"
"2552","2553","4.221591","4.247789","52.04493","52.05459"
"2544G","2552","4.247789","4.259543","52.04253","52.05459"
"2285","2548","4.290399","4.302551","52.02944","52.03807"
"2546A","3072","4.275727","4.489101","51.90211","52.05775"
"2333","2542N","4.259759","4.468049","52.03313","52.16816"
"1012","2511","4.317539","4.896023","52.07851","52.37454"
"2511","2627","4.317539","4.371840","51.98532","52.07851"
"2514","2533V","4.289581","4.308987","52.05027","52.08523"
"1816","2545G","4.275293","4.720214","52.04924","52.63351"
"2545H","2681","4.185465","4.282732","52.03159","52.04369"
"2533C","2533J","4.293283","4.293881","52.04874","52.05090"
"2543A","2742","4.264118","4.625176","52.04346","52.04480"
"1171","2571","4.286918","4.775848","52.06937","52.33033"
"2245","2533A","4.278652","4.399369","52.05363","52.12127"
"2521","2521","4.318427","4.318427","52.06328","52.06328"
"2492","3521","4.409169","5.109406","52.06619","52.08331"
"2544M","2555","4.225491","4.251294","52.03961","52.06100"
"2285","2566","4.252308","4.302551","52.03807","52.08079"
"2333","2543B","4.261462","4.468049","52.04082","52.16816"
"2547","2718","4.266762","4.497608","52.03901","52.06093"
"2526","2596","4.307563","4.319509","52.06804","52.09274"
"2545S","2571","4.272197","4.286918","52.04742","52.06937"
"2572","2627","4.293560","4.371840","51.98532","52.06443"
"2533S","2542J","4.258106","4.286450","52.03853","52.05539"
"2544J","2547","4.258303","4.266762","52.04502","52.06093"
"2565","2573","4.258572","4.284134","52.06537","52.07543"
"2544G","2573","4.259543","4.284134","52.04253","52.06537"
"2544J","2548","4.258303","4.290399","52.02944","52.04502"
"2545J","2554","4.219691","4.273905","52.05018","52.06499"
"2517","4.285609","52.08726","53.21628","6.569368","9711"
"2533A","2564","4.258003","4.278652","52.05363","52.06811"
"2544L","2546A","4.251908","4.275727","52.03512","52.05775"
"2571","3012","4.286918","4.476193","51.91861","52.06937"
"2333","2518","4.294222","4.468049","52.08114","52.16816"
"2518","2909","4.294222","4.545104","51.91413","52.08114"
"2533C","2545N","4.278895","4.293283","52.04789","52.04874"
"2548","2742","4.290399","4.625176","52.02944","52.04480"
"2544N","2545V","4.244986","4.268400","52.03423","52.05004"
"2562","2595","4.281926","4.334532","52.07473","52.08087"
"2544N","3012","4.244986","4.476193","51.91861","52.03423"
"2548","2565","4.258572","4.290399","52.02944","52.07543"
"2544N","2564","4.244986","4.258003","52.03423","52.06811"
"2515","2545V","4.268400","4.321192","52.05004","52.07270"
"2333","2542J","4.258106","4.468049","52.03853","52.16816"
"2545P","2552","4.247789","4.280035","52.04870","52.05459"
"2245","2542T","4.272844","4.399369","52.03875","52.12127"
"2516","2553","4.221591","4.338401","52.04493","52.06783"
"2492","3171","4.399210","4.409169","51.85498","52.06619"
"2543A","2616","4.264118","4.378230","52.01987","52.04346"
"2533V","2584","4.279296","4.289581","52.05027","52.10258"
"2511","2625","4.317539","4.339376","51.99161","52.07851"
"2514","2544E","4.250288","4.308987","52.04648","52.08523"
"2542J","2722","4.258106","4.513164","52.03853","52.05349"
"2275","2566","4.252308","4.352716","52.06283","52.08079"
"2566","2584","4.252308","4.279296","52.08079","52.10258"
"2565","2593","4.258572","4.342739","52.07543","52.08531"
"2566","2627","4.252308","4.371840","51.98532","52.08079"
"1119","2533V","4.289581","4.760357","52.05027","52.28216"
"1119","4.760357","52.28216","53.21628","6.569368","9711"
"2533C","2547","4.266762","4.293283","52.04874","52.06093"
