"departure","arrival","departure_y","departure_x","arrival_y","arrival_x","travel_time","distance"
"2546T","2593",52.05926,4.276004,52.08531,4.342739,24.4166666666667,7.30535
"2545A","2526",52.0530226817073,4.26308177456596,52.06804,4.307563,15.3833333333333,4.20879
"2546X","2596",52.06074,4.277613,52.09274,4.319509,22.2333333333333,5.97642
"2546C","2565",52.05666,4.273469,52.07543,4.258572,10.8833333333333,2.98594
"2565","2545H",52.07543,4.258572,52.0436878110164,4.28273156391466,19.4833333333333,4.82749
"2545C","2593",52.05641,4.265949,52.08531,4.342739,28.85,8.52963
"2546S","2333",52.05787,4.271055,52.16816,4.468049,43.7833333333333,20.5569
"2593","2542N",52.08531,4.342739,52.0331301458607,4.25975908904229,19.85,17.27325
"2546C","2563",52.05666,4.273469,52.0727,4.270556,9.03333333333333,2.27483
"2546X","2514",52.06074,4.277613,52.08523,4.308987,19.15,5.34869
"2546V","2573",52.05969,4.275566,52.06537,4.284134,5.63333333333333,1.32178
"2545E","2597",52.05389,4.265062,52.10758,4.313337,30.8833333333333,9.04135
"2545C","2678",52.05641,4.265949,51.97477,4.255695,29.8666666666667,14.45174
"2546V","2333",52.05969,4.275566,52.16816,4.468049,43.2,20.46066
"2545E","2253",52.05389,4.265062,52.13857,4.451775,41.7166666666667,27.92818
"2546B","2245",52.05912,4.273997,52.12127,4.399369,35.05,13.35168
"2546A","3012",52.05775,4.275727,51.91861,4.476193,38.4,26.445
"2545E","2526",52.0538899879879,4.26506166395777,52.06804,4.307563,15.1833333333333,4.17512
"2545E","2515",52.0538899879879,4.26506166395777,52.0727,4.321192,24.3166666666667,7.00074
"2546X","2616",52.06074,4.277613,52.01987,4.37823,34.3333333333333,16.5678
"2616","2546C",52.01987,4.37823,52.05666,4.273469,-1,-1
"2516","2545G",52.06783,4.338401,52.04924,4.275293,21.5,13.11256
"2516","2533S",52.06783,4.338401,52.0553882189754,4.28645029912797,18.0166666666667,9.80941
"2546T","2245",52.05926,4.276004,52.12127,4.399369,35.6833333333333,13.60138
"2548","2544G",52.02944,4.290399,52.0425265562463,4.25954339365026,9.28333333333333,3.46715
"2546E","1171",52.05806,4.271158,52.33033,4.775848,53.1666666666667,58.4484
"2555","2533C",52.061,4.225491,52.0487353984816,4.29328303683979,27.05,8.38363
"2546T","2512",52.05926,4.276004,52.07346,4.304762,13.2833333333333,2.98979
"2547","2533H",52.06093,4.266762,52.0487012158308,4.29070086181086,11.9666666666667,3.82008
"2546E","2518",52.05806,4.271158,52.08114,4.294222,17,4.52801
"2518","2544J",52.08114,4.294222,52.0450156297235,4.25830282422894,22.5166666666667,6.08102
"2546T","2554",52.05926,4.276004,52.06499,4.219691,17.3,4.96867
"2546S","2584",52.05787,4.271055,52.10258,4.279296,22.95,6.28395
"2546T","2275",52.05926,4.276004,52.06283,4.352716,21.0166666666667,6.19036
"2546A","2284",52.05775,4.275727,52.04115,4.313038,11.1833333333333,4.08257
"2541X","2551",52.0541032153245,4.27432718219758,52.05899,4.237327,14.4333333333333,4.0899
"2541X","2284",52.0541032153245,4.27432718219758,52.04115,4.313038,13.4,4.57334
"2541X","1951",52.0541032153245,4.27432718219758,52.47484,4.615782,65.8333333333333,72.58727
"3072","2545G",51.90211,4.489101,52.04924,4.275293,45.4666666666667,28.80752
"2546B","2516",52.05912,4.273997,52.06783,4.338401,15.8166666666667,5.62999
"2518","2545G",52.08114,4.294222,52.0492425239982,4.27529335026369,22.45,5.62915
"2718","2541R",52.03901,4.497608,52.0430329074203,4.28099566871628,26.0166666666667,20.60647
"2566","2545G",52.08079,4.252308,52.0492425239982,4.27529335026369,20.25,5.3305
"2546V","2516",52.05969,4.275566,52.06783,4.338401,15.5,5.42744
"2545V","2562",52.05004,4.2684,52.07473,4.281926,13.9166666666667,4.24658
"2514","2545A",52.08523,4.308987,52.0530226817073,4.26308177456596,23.9666666666667,6.71507
"2546V","3012",52.05969,4.275566,51.91861,4.476193,38.8333333333333,26.48504
"2516","2546E",52.06783,4.338401,52.05806,4.271158,21.9666666666667,11.2837
"1816","2545A",52.63351,4.720214,52.05302,4.263082,75.5,89.33194
"2541X","3447",52.0541032153245,4.27432718219758,52.07816,4.889647,51.7666666666667,49.6873
"2541X","2511",52.0541032153245,4.27432718219758,52.07851,4.317539,26.35,7.23609
"2518","2533L",52.08114,4.294222,52.0524663644024,4.29612770686802,15.7,4.03311
"2546R","2593",52.05706,4.268876,52.08531,4.342739,27.0166666666667,7.96762
"2545A","2627",52.05302,4.263082,51.98532,4.37184,30.5833333333333,14.55755
"2545E","2628",52.05389,4.265062,52.00169,4.375679,30.3666666666667,16.04904
"2545C","3521",52.05641,4.265949,52.08331,5.109406,64.1333333333333,67.53074
"2545E","2285",52.05389,4.265062,52.03807,4.302551,14.3166666666667,3.91625
"2285","2545G",52.03807,4.302551,52.04924,4.275293,11.1333333333333,3.63712
"2546S","2624",52.05787,4.271055,51.99516,4.355772,27.25,15.02344
"2563","2545G",52.0727,4.270556,52.0492425239982,4.27529335026369,14.5333333333333,3.94297
"2546E","2584",52.05806,4.271158,52.10258,4.279296,23.5833333333333,6.45411
"2544J","2584",52.0450156297235,4.25830282422894,52.10258,4.279296,27.4833333333333,8.33104
"2909","2543B",51.91413,4.545104,52.0408197781465,4.2614617830182,30.0333333333333,33.88402
"2546S","2595",52.05787,4.271055,52.08087,4.334532,-1,-1
"2545E","2521",52.05389,4.265062,52.06328,4.318427,15.6833333333333,4.92156
"2555","2542J",52.061,4.225491,52.0385335010829,4.25810585554739,17.1833333333333,5.99784
"2545A","2521",52.05302,4.263082,52.06328,4.318427,15.8833333333333,4.95525
"2545A","2285",52.05302,4.263082,52.03807,4.302551,14.5166666666667,3.94994
"2546C","2595",52.05666,4.273469,52.08087,4.334532,-1,-1
"2533H","2563",52.0487012158308,4.29070086181086,52.0727,4.270556,13.95,4.25917
"2546C","2245",52.05666,4.273469,52.12127,4.399369,36.5666666666667,13.68133
"2541X","2562",52.0541032153245,4.27432718219758,52.07473,4.281926,12.9666666666667,3.14068
"2545E","2513",52.0538899879879,4.26506166395777,52.0788,4.302386,20.5833333333333,4.97696
"2513","2545G",52.0788,4.302386,52.0492425239982,4.27529335026369,23.5833333333333,5.85832
"2554","2544G",52.06499,4.219691,52.0425265562463,4.25954339365026,13.95,5.14997
"2546A","2333",52.05775,4.275727,52.16816,4.468049,42.7666666666667,20.42063
"2545E","2596",52.05389,4.265062,52.09274,4.319509,26.0833333333333,7.30006
"2596","2545G",52.09274,4.319509,52.04924,4.275293,24.8833333333333,17.53692
"2545E","2627",52.05389,4.265062,51.98532,4.37184,30.3833333333333,14.52385
"2545H","2245",52.0436878110164,4.28273156391466,52.12127,4.399369,31.6833333333333,20.34993
"2245","2544J",52.12127,4.399369,52.0450156297235,4.25830282422894,34.7,23.93678
"2518","2545A",52.08114,4.294222,52.0530226817073,4.26308177456596,19.7333333333333,5.05967
"2547","2542N",52.06093,4.266762,52.0331301458607,4.25975908904229,14.1166666666667,4.36847
"2555","2545H",52.061,4.225491,52.04369,4.282732,23.2333333333333,8.58828
"2546E","2624",52.05806,4.271158,51.99516,4.355772,27.8833333333333,15.1936
"2545E","2571",52.05389,4.265062,52.06937,4.286918,12.05,3.13697
"2546E","3012",52.05806,4.271158,51.91861,4.476193,41.4166666666667,27.24416
"2546T","2596",52.05926,4.276004,52.09274,4.319509,22.8666666666667,6.17181
"2546E","2595",52.05806,4.271158,52.08087,4.334532,-1,-1
