"departure","arrival","departure_y","departure_x","arrival_y","arrival_x","travel_time","distance"
"2546B","9711",52.05912,4.273997,53.21628,6.569368,-1,-1
"2545N","2512",52.04789,4.278895,52.07346,4.304762,51.9333333333333,3.87178
"2542E","2562",52.0358716120214,4.26738012702625,52.07473,4.281926,72.65,5.53365
"2543B","2291",52.0408197781465,4.2614617830182,52.01948,4.277017,40.5833333333333,3.07696
"2541X","2616",52.0541032153245,4.27432718219758,52.01987,4.37823,128.25,9.69946
"2616","2545H",52.01987,4.37823,52.04369,4.282732,116.25,8.76928
"2566","2545J",52.08079,4.252308,52.05018,4.273905,58.1,4.37877
"2518","2542J",52.08114,4.294222,52.0385335010829,4.25810585554739,85.4166666666667,6.44597
"2533S","2593",52.0553882189754,4.28645029912797,52.08531,4.342739,72.95,5.40698
"2542C","2547",52.0375620253995,4.26942353312512,52.06093,4.266762,45.8666666666667,3.47049
"2521","2544G",52.06328,4.318427,52.0425265562463,4.25954339365026,68.9,5.21682
"2284","2545H",52.04115,4.313038,52.04369,4.282732,34.6,2.62909
"2545A","1012",52.0530226817073,4.26308177456596,52.37454,4.896023,-1,-1
"2542N","2517",52.0331301458607,4.25975908904229,52.08726,4.285609,101.383333333333,7.69379
"2546S","2548",52.05787,4.271055,52.02944,4.290399,49.7166666666667,3.76587
"2546B","2548",52.05912,4.273997,52.02944,4.290399,51.3666666666667,3.87398
"2544C","2521",52.0467546104116,4.25338619540227,52.06328,4.318427,74.7833333333333,5.71457
"2515","2544N",52.0727,4.321192,52.0342293799336,4.24498616242454,93.7833333333333,7.13479
"1171","2533C",52.33033,4.775848,52.0487353984816,4.29328303683979,-1,-1
"2545H","2526",52.04369,4.282732,52.06804,4.307563,50.6333333333333,3.84449
"9711","2545N",53.21628,6.569368,52.04789,4.278895,-1,-1
"2555","2544H",52.061,4.225491,52.0457978448674,4.26058713725417,54.7666666666667,4.10415
"2533C","2562",52.0487353984816,4.29328303683979,52.07473,4.281926,-1,-1
"2542T","2616",52.0387486365841,4.27284350201484,52.01987,4.37823,127.116666666667,9.6078
"2533V","2562",52.0502735545728,4.28958147252202,52.07473,4.281926,41.4333333333333,3.14236
"2545A","2596",52.05302,4.263082,52.09274,4.319509,89.7666666666667,6.80514
"2555","2543V",52.061,4.225491,52.039653035803,4.25997191228478,60.75,4.49499
"2552","2545J",52.05459,4.247789,52.0501761443925,4.27390518499308,31.6333333333333,2.35869
"2512","2544J",52.07346,4.304762,52.0450156297235,4.25830282422894,66.3666666666667,5.01754
"1171","2533J",52.33033,4.775848,52.0509015842924,4.29388139874333,-1,-1
"2518","2544N",52.08114,4.294222,52.0342293799336,4.24498616242454,94.6833333333333,7.19887
"2543A","2742",52.0434639733693,4.26411809103701,52.0448,4.625176,-1,-1
"2593","2533J",52.08531,4.342739,52.0509015842924,4.29388139874333,75.5333333333333,5.56185
"2514","2533A",52.08523,4.308987,52.0536330532777,4.27865212084885,67.05,5.07532
"2544G","2552",52.0425265562463,4.25954339365026,52.05459,4.247789,24.3333333333333,1.81021
"2533H","2333",52.0487012158308,4.29070086181086,52.16816,4.468049,-1,-1
"2542J","2681",52.0385335010829,4.25810585554739,52.03159,4.185465,73.85,5.70798
"2544H","2511",52.0457978448674,4.26058713725417,52.07851,4.317539,78.3,5.89694
"2542J","2616",52.0385335010829,4.25810585554739,52.01987,4.37823,142.633333333333,10.81269
"2711","2544J",52.06161,4.492151,52.0450156297235,4.25830282422894,-1,-1
"2245","2542C",52.12127,4.399369,52.0375620253995,4.26942353312512,189.8,14.37834
"2546E","3072",52.05806,4.271158,51.90211,4.489101,-1,-1
"1012","2544J",52.37454,4.896023,52.0450156297235,4.25830282422894,-1,-1
"2573","2533A",52.06537,4.284134,52.0536330532777,4.27865212084885,22.85,1.72089
"2722","2533H",52.05349,4.513164,52.0487012158308,4.29070086181086,226.9,17.55038
"2585","2545H",52.09487,4.296964,52.04369,4.282732,93.0666666666667,6.9788
"2544N","2571",52.0342293799336,4.24498616242454,52.06937,4.286918,74.0333333333333,5.61625
"2545N","2552",52.04789,4.278895,52.05459,4.247789,38.8333333333333,2.89737
"3012","2542J",51.91861,4.476193,52.0385335010829,4.25810585554739,-1,-1
"2681","2543B",52.03159,4.185465,52.0408197781465,4.2614617830182,77.8,6.00932
"2546S","9711",52.05787,4.271055,53.21628,6.569368,-1,-1
"2541X","2582",52.0541032153245,4.27432718219758,52.09343,4.276608,66.65,5.06847
"2533S","2722",52.0553882189754,4.28645029912797,52.05349,4.513164,228.633333333333,17.70211
"2584","2533H",52.10258,4.279296,52.0487012158308,4.29070086181086,91.7666666666667,6.94686
"2526","2544N",52.06804,4.307563,52.0342293799336,4.24498616242454,81.8,6.19457
"2245","2533A",52.12127,4.399369,52.0536330532777,4.27865212084885,162.883333333333,12.33022
"2546T","2624",52.05926,4.276004,51.99516,4.355772,129.033333333333,9.83223
"1816","2545J",52.63351,4.720214,52.05018,4.273905,-1,-1
"2518","2542N",52.08114,4.294222,52.0331301458607,4.25975908904229,91.6333333333333,6.96462
"2333","2542E",52.16816,4.468049,52.0358716120214,4.26738012702625,-1,-1
"2593","2533H",52.08531,4.342739,52.0487012158308,4.29070086181086,81.4833333333333,6.00568
"2512","2542N",52.07346,4.304762,52.0331301458607,4.25975908904229,81.9333333333333,6.21022
"2722","2533A",52.05349,4.513164,52.0536330532777,4.27865212084885,237.05,18.33293
"2284","2545G",52.04115,4.313038,52.04924,4.275293,44.5833333333333,3.39018
"2566","2543B",52.08079,4.252308,52.0408197781465,4.2614617830182,75.3166666666667,5.69472
"2554","2543B",52.06499,4.219691,52.0408197781465,4.2614617830182,63.5333333333333,4.71272
"2542J","2562",52.0385335010829,4.25810585554739,52.07473,4.281926,70.6333333333333,5.32197
"2542E","2554",52.0358716120214,4.26738012702625,52.06499,4.219691,72.9,5.5518
"2545H","2517",52.04369,4.282732,52.08726,4.285609,77.15,5.82597
"2571","2544J",52.06937,4.286918,52.0450156297235,4.25830282422894,53.45,4.04785
"2562","2533A",52.07473,4.281926,52.0536330532777,4.27865212084885,38.7166666666667,2.90965
"2909","2544J",51.91413,4.545104,52.0450156297235,4.25830282422894,-1,-1
"2533S","3012",52.0553882189754,4.28645029912797,51.91861,4.476193,-1,-1
"2511","2542K",52.07851,4.317539,52.0364390701642,4.26312437750577,87.85,6.64938
"2517","2544J",52.08726,4.285609,52.0450156297235,4.25830282422894,80.0666666666667,6.08932
"2553","2543A",52.04493,4.221591,52.0434639733693,4.26411809103701,50.5,3.82767
"2563","2533B",52.0727,4.270556,52.0486872890598,4.28410221908171,41.7,3.12787
"2596","2544M",52.09274,4.319509,52.0396112782528,4.25129396965672,116.683333333333,8.8672
"2542E","2515",52.0358716120214,4.26738012702625,52.0727,4.321192,79.2166666666667,6.03292
"2573","2542E",52.06537,4.284134,52.0358716120214,4.26738012702625,57.7666666666667,4.34173
"2542E","2571",52.0358716120214,4.26738012702625,52.06937,4.286918,64.2,4.87556
"2555","2533B",52.061,4.225491,52.0486872890598,4.28410221908171,74.6,5.65962
"2545G","2571",52.04924,4.275293,52.06937,4.286918,39.2666666666667,2.94373
"2595","2545C",52.08087,4.334532,52.0564072356305,4.26594900581208,82.6333333333333,6.17162
"3012","2533L",51.91861,4.476193,52.0524663644024,4.29612770686802,-1,-1
"2545G","2717",52.0492425239982,4.27529335026369,52.07464,4.47427,222.566666666667,17.0977
"2562","2533J",52.07473,4.281926,52.0509015842924,4.29388139874333,40.4,3.07388
"2544E","2518",52.0464828004557,4.25028829153627,52.08114,4.294222,72.6,5.51682
"2284","2545J",52.04115,4.313038,52.05018,4.273905,46.2666666666667,3.52075
