"departure","arrival","departure_y","departure_x","arrival_y","arrival_x","departure_in_DHZW","arrival_in_DHZW","time_total","time_walk","time_transit","time_waiting","n_changes","distance_total","distance_walk","distance_transit","stop_PC6"
"2531T","2274",52.0536673452504,4.30215544399475,52.07387,4.350349,1,0,35.9,15.4,18.2,2.2,1,6.9,1.2,5.7,"2531AN"
"2274","2531T",52.07387,4.350349,52.0536673452504,4.30215544399475,0,1,35.6,19.9,15.7,0,0,6.6,1.5,5.1,"2531SK"
"2533G","2521",52.0481019628413,4.28904693155921,52.06328,4.318427,1,0,26.8,14.2,12.6,0,0,4.9,1.1,3.8,"2532EN"
"2521","2533G",52.06328,4.318427,52.0481019628413,4.28904693155921,0,1,24.6,12.8,11.9,0,0,4.8,0.9,3.9,"2532EN"
"2533G","2284",52.0481019628413,4.28904693155921,52.04115,4.313038,1,0,17.7,10.1,7.6,0,0,3.3,0.8,2.5,"2541EA"
"2284","2533G",52.04115,4.313038,52.0481019628413,4.28904693155921,0,1,16.4,8.7,7.7,0,0,3.2,0.7,2.5,"2533XV"
"2681","2533G",52.03159,4.185465,52.0481019628413,4.28904693155921,0,1,45.5,14.9,25.9,4.7,1,11.1,1.1,10,"2545CZ"
"2533G","2525",52.0481019628413,4.28904693155921,52.06238,4.303305,1,0,22.1,16.9,5.3,0,0,3.1,1.3,1.8,"2532RA"
"2525","2533G",52.06238,4.303305,52.0481019628413,4.28904693155921,0,1,20.6,15.4,5.2,0,0,2.9,1.2,1.7,"2532RA"
"2533T","2289",52.0486750626026,4.29372754294905,52.03719,4.348908,1,0,61.5,41.8,12.1,7.7,1,7.3,2.9,4.4,"2532EA"
"2289","2533T",52.03719,4.348908,52.0486750626026,4.29372754294905,0,1,59.7,41.6,13.3,4.8,1,7.7,2.9,4.8,"2532RP"
"2533S","2516",52.0553882189754,4.28645029912797,52.06783,4.338401,1,0,26.8,11.9,14.9,0,0,5.5,0.9,4.6,"2531AA"
"2533S","1013",52.0553882189754,4.28645029912797,52.3969,4.874555,1,0,216.1,44,147.1,25,4,73.4,3.1,70.3,"2531AA"
"2533T","2284",52.0486750626026,4.29372754294905,52.04115,4.313038,1,0,15,9.6,5.4,0,0,2.2,0.7,1.5,"2532RA"
"2284","2533T",52.04115,4.313038,52.0486750626026,4.29372754294905,0,1,15.9,11.5,4.5,0,0,2.3,0.9,1.4,"2532RA"
"2532R","2676",52.048497984816,4.29502486962034,51.95702,4.212476,1,0,62.8,18.6,32.2,12,2,15.5,1.3,14.2,"2532RP"
"2676","2532R",51.95702,4.212476,52.048497984816,4.29502486962034,0,1,64.3,17.5,37,9.8,2,16.2,1.3,14.9,"2532EA"
"2533J","1013",52.0509015842924,4.29388139874333,52.3969,4.874555,1,0,212.3,49.8,146.4,16.1,5,84.3,3.5,80.8,"2533SR"
"2533E","2282",52.0527763542252,4.29327791610092,52.0519,4.334647,1,0,33.3,25.9,7.4,0,0,4.3,1.9,2.4,"2532EA"
"2533E","2491",52.0527763542252,4.29327791610092,52.06734,4.384688,1,0,48.2,19.1,23.4,5.7,2,12.1,1.4,10.7,"2533SR"
"2491","2533E",52.06734,4.384688,52.0527763542252,4.29327791610092,0,1,50.7,18,26.7,6,1,11.9,1.3,10.6,"2531BJ"
"2532R","2548",52.048497984816,4.29502486962034,52.02944,4.290399,1,0,21.2,12.4,8.8,0,0,4.4,0.9,3.5,"2532RP"
"2533G","1018",52.0481019628413,4.28904693155921,52.3679,4.918072,1,0,201.3,29,151.7,20.6,5,81.3,2.1,79.2,"2541EA"
"1018","2533G",52.3679,4.918072,52.0481019628413,4.28904693155921,0,1,207.9,30.9,156.6,20.4,5,87.5,2.1,85.4,"2545CG"
"2533K","2491",52.0516140173519,4.29490608489947,52.06734,4.384688,1,0,50.4,21.2,23.4,5.7,2,12.3,1.5,10.8,"2533SR"
"2491","2533K",52.06734,4.384688,52.0516140173519,4.29490608489947,0,1,51.5,18.8,26.7,6,1,12,1.3,10.7,"2531BJ"
"2533G","2555",52.0481019628413,4.28904693155921,52.061,4.225491,1,0,32.8,10.4,18.3,4,1,7.2,0.8,6.4,"2545CG"
"2533X","2282",52.0475070540024,4.28681239811095,52.0519,4.334647,1,0,25.4,6,19.4,0,0,5.9,0.4,5.5,"2541EA"
"2282","2533X",52.0519,4.334647,52.0475070540024,4.28681239811095,0,1,22.7,4.6,18.1,0,0,5.8,0.3,5.5,"2533XV"
"2533X","3528",52.0475070540024,4.28681239811095,52.06958,5.08176,1,0,180.3,26.9,134.2,19.2,3,93.6,1.3,92.3,"2545NW"
"3528","2533X",52.06958,5.08176,52.0475070540024,4.28681239811095,0,1,184.8,22.9,150.8,11.2,3,107.8,1.3,106.5,"2532EN"
"2532R","2512",52.048497984816,4.29502486962034,52.07346,4.304762,1,0,22.6,8.5,14.2,0,0,4.2,0.6,3.6,"2532RA"
"2532R","2333",52.048497984816,4.29502486962034,52.16816,4.468049,1,0,97.5,26.3,59.7,11.5,2,23.4,1.9,21.5,"2532EA"
"2333","2532R",52.16816,4.468049,52.048497984816,4.29502486962034,0,1,89.4,18.7,67.4,3.3,1,26.4,1.3,25.1,"2532RP"
"2533E","2291",52.0527763542252,4.29327791610092,52.01948,4.277017,1,0,33.8,18.8,12.7,2.4,1,6.8,1.4,5.4,"2545NZ"
"2613","2533E",52.01167,4.346741,52.0527763542252,4.29327791610092,0,1,44.5,14.9,21.6,8,1,8.9,1.1,7.8,"2531BT"
"2533K","2521",52.0516140173519,4.29490608489947,52.06328,4.318427,1,0,23.3,13.4,9.8,0,0,4,1,3,"2532EA"
"2521","2533K",52.06328,4.318427,52.0516140173519,4.29490608489947,0,1,23.7,17.3,6.4,0,0,3.7,1.3,2.4,"2533SR"
"2533L","2613",52.0524663644024,4.29612770686802,52.01167,4.346741,1,0,34.9,8.9,18.7,7.3,2,8.4,0.7,7.7,"2531BJ"
"2533T","2548",52.0486750626026,4.29372754294905,52.02944,4.290399,1,0,22.9,14.2,8.8,0,0,4.5,1,3.5,"2532RP"
"2548","2533T",52.02944,4.290399,52.0486750626026,4.29372754294905,0,1,24.9,12.7,12.2,0,0,5.7,0.9,4.8,"2532EA"
"2533S","2289",52.0553882189754,4.28645029912797,52.03719,4.348908,1,0,69,26.4,28.6,14,2,11.3,2,9.3,"2533SP"
"2289","2533S",52.03719,4.348908,52.0553882189754,4.28645029912797,0,1,66.2,49.6,13.6,3,1,8.3,3.5,4.8,"2531BT"
"2533S","2491",52.0553882189754,4.28645029912797,52.06734,4.384688,1,0,53.6,23.5,26.2,3.8,1,11.7,1.7,10,"2533SW"
"2533L","3316",52.0524663644024,4.29612770686802,51.77033,4.636991,1,0,141.6,24,108.3,9.3,2,66.2,1.4,64.8,"2533SR"
"3316","2533L",51.77033,4.636991,52.0524663644024,4.29612770686802,0,1,139.1,27.7,100.7,10.7,3,63.1,1.7,61.4,"2532RA"
"2533H","2289",52.0487012158308,4.29070086181086,52.03719,4.348908,1,0,64.6,45.2,19.4,0,0,8.9,3.4,5.5,"2541EA"
"2533G","3528",52.0481019628413,4.28904693155921,52.06958,5.08176,1,0,178.4,27.9,131.3,19.2,3,92.5,1.4,91.1,"2533SR"
"3528","2533G",52.06958,5.08176,52.0481019628413,4.28904693155921,0,1,185.7,23.7,150.8,11.2,3,107.9,1.3,106.6,"2532EN"
"2533T","3316",52.0486750626026,4.29372754294905,51.77033,4.636991,1,0,144.8,27.2,108.3,9.3,2,66.5,1.6,64.9,"2533SR"
"3316","2533T",51.77033,4.636991,52.0486750626026,4.29372754294905,0,1,142.3,30.9,100.7,10.7,3,63.3,2,61.3,"2532RA"
"2531T","2282",52.0536673452504,4.30215544399475,52.0519,4.334647,1,0,30.7,25.3,5.3,0,0,3.5,1.9,1.6,"2532CP"
"2282","2531T",52.0519,4.334647,52.0536673452504,4.30215544399475,0,1,27.6,22.8,4.8,0,0,3.3,1.7,1.6,"2532CP"
"2533G","3316",52.0481019628413,4.28904693155921,51.77033,4.636991,1,0,146.7,28.8,107.8,10.1,2,66.6,1.8,64.8,"2533SR"
"3316","2533G",51.77033,4.636991,52.0481019628413,4.28904693155921,0,1,148.8,34.2,107.8,6.7,2,67.5,2.2,65.3,"2532EN"
"2531T","2291",52.0536673452504,4.30215544399475,52.01948,4.277017,1,0,39.3,22,17.4,0,0,8.6,1.7,6.9,"2532CP"
"2611","2531T",52.01263,4.358423,52.0536673452504,4.30215544399475,0,1,42.6,14.2,20.5,8,1,8.4,1,7.4,"2532RA"
"2531T","2521",52.0536673452504,4.30215544399475,52.06328,4.318427,1,0,18.4,13.5,4.9,0,0,2.7,1,1.7,"2531AN"
"2521","2531T",52.06328,4.318427,52.0536673452504,4.30215544399475,0,1,17.2,13.3,3.9,0,0,2.3,1,1.3,"2531SK"
"2531T","2523",52.0536673452504,4.30215544399475,52.05678,4.319141,1,0,14.5,12.4,2.2,0,0,1.5,0.9,0.6,"2532CP"
"2523","2531T",52.05678,4.319141,52.0536673452504,4.30215544399475,0,1,12.8,10.5,2.3,0,0,1.4,0.8,0.6,"2532CP"
"2533K","3316",52.0516140173519,4.29490608489947,51.77033,4.636991,1,0,140.3,22.7,108.3,9.3,2,66.2,1.3,64.9,"2533SR"
"3316","2533K",51.77033,4.636991,52.0516140173519,4.29490608489947,0,1,139.9,28.5,100.7,10.7,3,63.2,1.8,61.4,"2532RA"
"2533T","2681",52.0486750626026,4.29372754294905,52.03159,4.185465,1,0,52.7,19.7,23.1,9.9,1,11.6,1.5,10.1,"2545AA"
"2681","2533T",52.03159,4.185465,52.0486750626026,4.29372754294905,0,1,50.9,18.3,28,4.7,1,11.9,1.4,10.5,"2545CZ"
"2533E","1013",52.0527763542252,4.29327791610092,52.3969,4.874555,1,0,209.8,47.2,146.4,16.1,5,84.1,3.3,80.8,"2533SR"
"2533X","1013",52.0475070540024,4.28681239811095,52.3969,4.874555,1,0,212.3,37.8,154.7,19.8,5,82.7,2.7,80,"2541EA"
"1013","2533X",52.3969,4.874555,52.0475070540024,4.28681239811095,0,1,210.1,27.5,159,23.6,6,89.7,1.8,87.9,"2545CG"
"2533V","1018",52.0502735545728,4.28958147252202,52.3679,4.918072,1,0,200.6,40.2,143.4,16.9,5,82.9,2.8,80.1,"2533SR"
"2533K","2289",52.0516140173519,4.29490608489947,52.03719,4.348908,1,0,61.1,41.3,12.1,7.7,1,7.3,2.9,4.4,"2532EA"
"2289","2533K",52.03719,4.348908,52.0516140173519,4.29490608489947,0,1,59.5,45,11.5,3,1,7.2,3.2,4,"2532RA"
"2533V","3528",52.0502735545728,4.28958147252202,52.06958,5.08176,1,0,173.7,23.1,131.3,19.2,3,92.1,1,91.1,"2533SR"
"3528","2533V",52.06958,5.08176,52.0502735545728,4.28958147252202,0,1,181.9,25,143.2,13.8,3,106,1.4,104.6,"2533SR"
"2531T","2511",52.0536673452504,4.30215544399475,52.07851,4.317539,1,0,23.9,9.3,14.5,0,0,4.9,0.7,4.2,"2532CP"
"2511","2531T",52.07851,4.317539,52.0536673452504,4.30215544399475,0,1,23.9,13.7,10.2,0,0,4.3,1,3.3,"-1"
"2531T","8375",52.0536673452504,4.30215544399475,52.82541,5.957225,1,0,504.2,30.5,323.7,149.9,8,223.2,2.2,221,"2531AN"
"8375","2531T",52.82541,5.957225,52.0536673452504,4.30215544399475,0,1,498.7,33.9,341.7,123.1,8,225.3,2.5,222.8,"2531SK"
"2533J","2521",52.0509015842924,4.29388139874333,52.06328,4.318427,1,0,24.4,14.6,9.8,0,0,4.1,1.1,3,"2532EA"
"2533V","1013",52.0502735545728,4.28958147252202,52.3969,4.874555,1,0,215,40.6,154.7,19.8,5,82.9,2.9,80,"2541EA"
"2533K","2681",52.0516140173519,4.29490608489947,52.03159,4.185465,1,0,53.8,18.1,25.3,10.3,2,12.3,1.3,11,"2545AA"
"2681","2533K",52.03159,4.185465,52.0516140173519,4.29490608489947,0,1,53.5,23,25.9,4.7,1,11.7,1.7,10,"2545CZ"
"2533H","1018",52.0487012158308,4.29070086181086,52.3679,4.918072,1,0,203.1,30.8,151.7,20.6,5,81.4,2.2,79.2,"2541EA"
"2533L","2026",52.0524663644024,4.29612770686802,52.42066,4.658671,1,0,187.5,16.7,152.8,17.9,4,63.5,1.2,62.3,"2531AN"
"2532R","2523",52.048497984816,4.29502486962034,52.05678,4.319141,1,0,13.8,9.5,4.2,0,0,2,0.7,1.3,"2532EA"
"2523","2532R",52.05678,4.319141,52.048497984816,4.29502486962034,0,1,15.4,9.4,6,0,0,2.6,0.7,1.9,"2532RP"
"2548","2532R",52.02944,4.290399,52.048497984816,4.29502486962034,0,1,23.1,11,12.2,0,0,5.6,0.8,4.8,"2532EA"
"2533S","2026",52.0553882189754,4.28645029912797,52.42066,4.658671,1,0,193.3,26.3,153.2,13.8,3,63.7,1.9,61.8,"2531AA"
"2533S","2613",52.0553882189754,4.28645029912797,52.01167,4.346741,1,0,40.8,13.1,20.4,7.3,2,9.4,1,8.4,"2533SP"
"2613","2533S",52.01167,4.346741,52.0553882189754,4.28645029912797,0,1,48.2,14,28.1,6.1,1,9,1,8,"2533BA"
"2533K","2548",52.0516140173519,4.29490608489947,52.02944,4.290399,1,0,22.6,12.4,7.8,2.4,1,4.1,0.9,3.2,"2545NZ"
"2548","2533K",52.02944,4.290399,52.0516140173519,4.29490608489947,0,1,23.3,9.9,9.3,4,1,4.8,0.8,4,"2545NT"
"2533L","2555",52.0524663644024,4.29612770686802,52.061,4.225491,1,0,38.6,16,22.6,0,0,8.9,1.2,7.7,"2531AV"
"2555","2533L",52.061,4.225491,52.0524663644024,4.29612770686802,0,1,40.1,16.9,23.2,0,0,8.8,1.3,7.5,"2531AA"
"2533G","2289",52.0481019628413,4.28904693155921,52.03719,4.348908,1,0,62.9,43.5,19.4,0,0,8.7,3.3,5.4,"2541EA"
"2289","2533G",52.03719,4.348908,52.0481019628413,4.28904693155921,0,1,60.1,41.1,14.2,4.8,1,8,2.9,5.1,"2532EN"
"2533X","2613",52.0475070540024,4.28681239811095,52.01167,4.346741,1,0,37.3,6.8,26.8,3.8,1,8.2,0.5,7.7,"2541EA"
"2532R","2547",52.048497984816,4.29502486962034,52.06093,4.266762,1,0,26.1,14.2,11.8,0,0,4.3,1.1,3.2,"-1"
"2533X","2516",52.0475070540024,4.28681239811095,52.06783,4.338401,1,0,33.9,12.3,16.3,5.2,1,5.9,0.9,5,"-1"
"2516","2533X",52.06783,4.338401,52.0475070540024,4.28681239811095,0,1,30.4,11.7,16.5,2.2,1,6.3,0.8,5.5,"2531SK"
"2521","2533H",52.06328,4.318427,52.0487012158308,4.29070086181086,0,1,26.2,14.3,11.9,0,0,4.9,1.1,3.8,"2532EN"
"2533H","2026",52.0487012158308,4.29070086181086,52.42066,4.658671,1,0,193.7,30.2,152.3,11.2,3,66,2.2,63.8,"2533SR"
"2545G","1013",52.0492425239982,4.27529335026369,52.3969,4.874555,1,0,212.8,43.8,148.7,20.4,5,83.8,3.1,80.7,"2545JT"
"2613","2533G",52.01167,4.346741,52.0481019628413,4.28904693155921,0,1,41.6,8.5,27,6.1,1,8.1,0.6,7.5,"2533XV"
"2533J","2616",52.0509015842924,4.29388139874333,52.01987,4.37823,1,0,47.2,21.2,18.6,7.3,2,10.7,1.6,9.1,"2532RA"
"2533X","2511",52.0475070540024,4.28681239811095,52.07851,4.317539,1,0,26.7,10.5,16.2,0,0,6.8,0.8,6,"2545NW"
"2511","2533X",52.07851,4.317539,52.0475070540024,4.28681239811095,0,1,26.1,12.8,13.3,0,0,5.5,1,4.5,"2533SR"
"2533J","3316",52.0509015842924,4.29388139874333,51.77033,4.636991,1,0,140.7,23.1,108.3,9.3,2,66.2,1.3,64.9,"2533SR"
"2533K","2283",52.0516140173519,4.29490608489947,52.04643,4.322106,1,0,28.4,23,5.4,0,0,3.1,1.6,1.5,"2532RA"
"2283","2533K",52.04643,4.322106,52.0516140173519,4.29490608489947,0,1,26.5,22,4.5,0,0,3,1.6,1.4,"2532RA"
"2533K","2616",52.0516140173519,4.29490608489947,52.01987,4.37823,1,0,46,20.1,18.6,7.3,2,10.6,1.5,9.1,"2532RA"
"2616","2533K",52.01987,4.37823,52.0516140173519,4.29490608489947,0,1,54.5,20.2,24.5,9.9,2,10.2,1.5,8.7,"2532RA"
"2532R","2525",52.048497984816,4.29502486962034,52.06238,4.303305,1,0,15.2,9.9,5.3,0,0,2.5,0.7,1.8,"2532RA"
"2533S","3316",52.0553882189754,4.28645029912797,51.77033,4.636991,1,0,144.9,27.3,108.3,9.3,2,66.5,1.6,64.9,"2533SR"
"3316","2533V",51.77033,4.636991,52.0502735545728,4.28958147252202,0,1,145,35.5,100.2,9.3,2,65.5,2.2,63.3,"2533SR"
"2533K","2555",52.0516140173519,4.29490608489947,52.061,4.225491,1,0,40.8,18.2,22.6,0,0,9.1,1.4,7.7,"2531AV"
"2555","2533K",52.061,4.225491,52.0516140173519,4.29490608489947,0,1,40.9,12.9,25,2.9,1,9.1,0.9,8.2,"2531AA"
"2533T","2555",52.0486750626026,4.29372754294905,52.061,4.225491,1,0,41.3,16.1,18.3,6.8,1,7.6,1.2,6.4,"2545CG"
"2555","2533T",52.061,4.225491,52.0486750626026,4.29372754294905,0,1,40.1,14.6,21.9,3.6,1,8,1.1,6.9,"2545CG"
"2533X","2026",52.0475070540024,4.28681239811095,52.42066,4.658671,1,0,197.1,30.7,155.2,11.2,3,67.2,2.2,65,"2545NW"
"2026","2543R",52.42066,4.658671,52.0428928838003,4.26639256132776,0,1,202.9,19.5,161.7,21.8,4,65,1.4,63.6,"2544GA"
"2026","2533X",52.42066,4.658671,52.0475070540024,4.28681239811095,0,1,199.1,26.8,151,21.3,5,88.3,1.9,86.4,"2545CG"
"2533X","2525",52.0475070540024,4.28681239811095,52.06238,4.303305,1,0,23.8,19.8,4,0,0,2.9,1.5,1.4,"2531BT"
"2525","2533X",52.06238,4.303305,52.0475070540024,4.28681239811095,0,1,23.3,18.1,5.2,0,0,3.1,1.4,1.7,"2532RA"
"2676","2533A",51.95702,4.212476,52.0536330532777,4.27865212084885,0,1,68.2,27,31.4,9.8,2,15,1.9,13.1,"2545NW"
"2543R","3316",52.0428928838003,4.26639256132776,51.77033,4.636991,1,0,149.7,25.4,114.2,10.1,2,68.8,1.5,67.3,"2543SW"
"2531T","2571",52.0536673452504,4.30215544399475,52.06937,4.286918,1,0,21.9,17.7,4.2,0,0,2.6,1.3,1.3,"2531AV"
"2571","2531T",52.06937,4.286918,52.0536673452504,4.30215544399475,0,1,22.6,17.9,4.7,0,0,2.7,1.3,1.4,"2531AN"
"2533G","2491",52.0481019628413,4.28904693155921,52.06734,4.384688,1,0,57,26.9,27.8,2.3,1,13.4,1.9,11.5,"2533SR"
"2491","2533G",52.06734,4.384688,52.0481019628413,4.28904693155921,0,1,60.9,30.7,28,2.3,1,13.9,2.2,11.7,"2533SR"
"2533T","2491",52.0486750626026,4.29372754294905,52.06734,4.384688,1,0,54.8,25.7,23.4,5.7,2,12.6,1.9,10.7,"2533SR"
"2491","2533T",52.06734,4.384688,52.0486750626026,4.29372754294905,0,1,53.5,19.7,27.8,6,1,12.4,1.4,11,"2532RA"
"2533X","2491",52.0475070540024,4.28681239811095,52.06734,4.384688,1,0,57.5,16.1,33.3,8.2,2,13.6,1.2,12.4,"2545JT"
"2491","2533X",52.06734,4.384688,52.0475070540024,4.28681239811095,0,1,61.6,29.3,29,3.3,1,13.5,2.2,11.3,"2545JT"
"2533K","2026",52.0516140173519,4.29490608489947,52.42066,4.658671,1,0,189.1,25.6,152.3,11.2,3,65.7,1.8,63.9,"2533SR"
"2026","2533K",52.42066,4.658671,52.0516140173519,4.29490608489947,0,1,197.6,24.6,157.9,15,3,64.8,1.7,63.1,"2533SR"
"2533V","2676",52.0502735545728,4.28958147252202,51.95702,4.212476,1,0,68,24.7,31.3,12,2,15.7,1.8,13.9,"2532EN"
"2533G","2616",52.0481019628413,4.28904693155921,52.01987,4.37823,1,0,52.6,26.6,18.6,7.3,2,11.1,2,9.1,"2532RA"
"2616","2533G",52.01987,4.37823,52.0481019628413,4.28904693155921,0,1,65.2,27.8,34,3.4,1,15.5,2.1,13.4,"2545HD"
"2532R","3313",52.048497984816,4.29502486962034,51.81026,4.787754,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3313","2532R",51.81026,4.787754,52.048497984816,4.29502486962034,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2532R","2289",52.048497984816,4.29502486962034,52.03719,4.348908,1,0,59.8,40,12.1,7.7,1,7.2,2.8,4.4,"2532EA"
"2289","2532R",52.03719,4.348908,52.048497984816,4.29502486962034,0,1,58,39.9,13.3,4.8,1,7.6,2.8,4.8,"2532RP"
"2532R","2515",52.048497984816,4.29502486962034,52.0727,4.321192,1,0,22.4,10,12.4,0,0,4.3,0.7,3.6,"2532EA"
"2515","2532R",52.0727,4.321192,52.048497984816,4.29502486962034,0,1,22.9,14.9,8,0,0,4.4,1.1,3.3,"2533SR"
"2531T","2595",52.0536673452504,4.30215544399475,52.08087,4.334532,1,0,38.6,20.9,12.1,5.7,2,5.8,1.5,4.3,"-1"
"2595","2531T",52.08087,4.334532,52.0536673452504,4.30215544399475,0,1,36.9,10.9,18.6,7.4,2,6.4,0.8,5.6,"2531AN"
"2533J","3528",52.0509015842924,4.29388139874333,52.06958,5.08176,1,0,172.7,22.2,131.3,19.2,3,92.1,0.9,91.2,"2533SR"
"2533L","2616",52.0524663644024,4.29612770686802,52.01987,4.37823,1,0,45.8,18.8,19.7,7.3,2,10.8,1.4,9.4,"2531BJ"
"2523","2533A",52.05678,4.319141,52.0536330532777,4.27865212084885,0,1,29.5,19.6,9.9,0,0,4.8,1.4,3.4,"2545NW"
"2533A","2523",52.0536330532777,4.27865212084885,52.05678,4.319141,1,0,28.3,17.4,10.9,0,0,4.6,1.3,3.3,"2533AD"
"2533T","2026",52.0486750626026,4.29372754294905,52.42066,4.658671,1,0,198.2,26.6,148.7,22.9,4,62.6,1.9,60.7,"2532EA"
"2026","2533T",52.42066,4.658671,52.0486750626026,4.29372754294905,0,1,200.7,27.8,157.9,15,3,65,2,63,"2533SR"
"2533E","2516",52.0527763542252,4.29327791610092,52.06783,4.338401,1,0,25.5,12.8,12.7,0,0,4.9,1,3.9,"2531AN"
"2516","2533E",52.06783,4.338401,52.0527763542252,4.29327791610092,0,1,28.1,14.5,13.6,0,0,5.4,1.1,4.3,"2531AV"
"2531T","2517",52.0536673452504,4.30215544399475,52.08726,4.285609,1,0,42.5,26.9,13.3,2.3,1,6.2,2,4.2,"2532RA"
"2517","2531T",52.08726,4.285609,52.0536673452504,4.30215544399475,0,1,42.5,33.2,9.3,0,0,5.5,2.4,3.1,"-1"
"2531T","2564",52.0536673452504,4.30215544399475,52.06811,4.258003,1,0,33,8.8,20.7,3.5,1,7.5,0.7,6.8,"2531AV"
"2564","2531T",52.06811,4.258003,52.0536673452504,4.30215544399475,0,1,41.6,15.5,18.2,7.9,1,6.3,1.2,5.1,"2545CG"
"2291","2533T",52.01948,4.277017,52.0486750626026,4.29372754294905,0,1,38,21.8,16.2,0,0,7.8,1.6,6.2,"2532EA"
"2533X","2289",52.0475070540024,4.28681239811095,52.03719,4.348908,1,0,61.1,41.7,19.4,0,0,8.6,3.2,5.4,"2541EA"
"2289","2533X",52.03719,4.348908,52.0475070540024,4.28681239811095,0,1,58.1,40.7,17.4,0,0,8.5,3.1,5.4,"2533XV"
"2531T","2513",52.0536673452504,4.30215544399475,52.0788,4.302386,1,0,31.4,17.2,14.2,0,0,4.8,1.3,3.5,"2532RA"
"2531T","2596",52.0536673452504,4.30215544399475,52.09274,4.319509,1,0,40.3,21.9,18.5,0,0,7.1,1.6,5.5,"-1"
"2596","2531T",52.09274,4.319509,52.0536673452504,4.30215544399475,0,1,39.1,21.6,17.6,0,0,6.9,1.6,5.3,"-1"
"2531T","3522",52.0536673452504,4.30215544399475,52.0728,5.114623,1,0,192.7,39.7,132.6,20.4,4,93.5,2.3,91.2,"2531AN"
"2531T","2611",52.0536673452504,4.30215544399475,52.01263,4.358423,1,0,43.1,15.1,22.9,5.1,1,8.1,1.1,7,"2532RA"
"3522","2531T",52.0728,5.114623,52.0536673452504,4.30215544399475,0,1,201.5,26.6,148.7,26.1,5,106.5,1.6,104.9,"2532RA"
"2531T","2288",52.0536673452504,4.30215544399475,52.03277,4.337166,1,0,36.4,25.6,10.8,0,0,4.5,1.9,2.6,"2532RA"
"2533E","3528",52.0527763542252,4.29327791610092,52.06958,5.08176,1,0,170.2,19.7,131.3,19.2,3,91.9,0.8,91.1,"2533SR"
"3528","2533E",52.06958,5.08176,52.0527763542252,4.29327791610092,0,1,179.8,22.8,143.2,13.8,3,105.8,1.2,104.6,"2533SR"
"2533J","2284",52.0509015842924,4.29388139874333,52.04115,4.313038,1,0,15.3,9.9,5.4,0,0,2.3,0.8,1.5,"2532RA"
"1013","2533E",52.3969,4.874555,52.0527763542252,4.29327791610092,0,1,209.9,31.1,154.1,24.6,6,80.7,2.1,78.6,"2533SR"
"2533L","2408",52.0524663644024,4.29612770686802,52.12016,4.646995,1,0,107.6,15,76.1,16.5,3,42.4,1,41.4,"2531BT"
"2408","2533L",52.12016,4.646995,52.0524663644024,4.29612770686802,0,1,105.1,25.8,71,8.3,2,41.3,1.8,39.5,"2531BJ"
"2533L","2548",52.0524663644024,4.29612770686802,52.02944,4.290399,1,0,23.8,13.7,7.8,2.4,1,4.2,1,3.2,"2545NZ"
"2532R","2283",52.048497984816,4.29502486962034,52.04643,4.322106,1,0,27.2,23,4.2,0,0,3,1.7,1.3,"2532EA"
"2283","2532R",52.04643,4.322106,52.048497984816,4.29502486962034,0,1,27.7,23.2,4.5,0,0,3.1,1.7,1.4,"2532RA"
"2533K","2516",52.0516140173519,4.29490608489947,52.06783,4.338401,1,0,27,14.3,12.7,0,0,5,1.1,3.9,"2531AN"
"2516","2533K",52.06783,4.338401,52.0516140173519,4.29490608489947,0,1,29.7,16.1,13.6,0,0,5.5,1.2,4.3,"2531AV"
"2533C","2284",52.0487353984816,4.29328303683979,52.04115,4.313038,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2533X","2548",52.0475070540024,4.28681239811095,52.02944,4.290399,1,0,20.6,12.8,7.8,0,0,4.1,0.9,3.2,"2532EN"
"2548","2533X",52.02944,4.290399,52.0475070540024,4.28681239811095,0,1,21.5,12.1,9.4,0,0,4.8,0.9,3.9,"2532EN"
"3316","2533J",51.77033,4.636991,52.0509015842924,4.29388139874333,0,1,144,34.6,100.2,9.3,2,65.5,2.1,63.4,"2533SR"
"2533T","2516",52.0486750626026,4.29372754294905,52.06783,4.338401,1,0,32.1,19.4,12.7,0,0,5.4,1.5,3.9,"2531AN"
"2516","2533T",52.06783,4.338401,52.0486750626026,4.29372754294905,0,1,32.4,20.6,11.8,0,0,5.5,1.6,3.9,"2531SK"
"2533E","2408",52.0527763542252,4.29327791610092,52.12016,4.646995,1,0,104.4,16,79.6,8.8,3,43.4,1,42.4,"2533SR"
"2408","2533E",52.12016,4.646995,52.0527763542252,4.29327791610092,0,1,105.6,26.3,71,8.3,2,41.3,1.8,39.5,"2531BJ"
"2531T","2514",52.0536673452504,4.30215544399475,52.08523,4.308987,1,0,36.8,19.4,17.4,0,0,6.6,1.4,5.2,"-1"
"2514","2531T",52.08523,4.308987,52.0536673452504,4.30215544399475,0,1,35,18.4,16.5,0,0,6.4,1.4,5,"-1"
"2531T","2522",52.0536673452504,4.30215544399475,52.06038,4.327274,1,0,15.6,10.2,5.3,0,0,2.3,0.7,1.6,"2532CP"
"2522","2531T",52.06038,4.327274,52.0536673452504,4.30215544399475,0,1,12.4,7.6,4.8,0,0,2.1,0.6,1.5,"2532CP"
